county,office,district,party,candidate,votes
Cuyahoga,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,137991
Cuyahoga,Governor/Lieutenant Governor,,D,Nan Whaley,234076
Cuyahoga,Governor/Lieutenant Governor,,R,Mike DeWine,175697
Cuyahoga,Judge of the Court of Appeals (Term Commencing 01/01/2023),8,D,Mary Eileen Kilbane,269100
Cuyahoga,Judge of the Court of Appeals (Term Commencing 01/02/2023),8,D,Lisa Forbes,264878
Cuyahoga,Judge of the Court of Appeals (Term Commencing 01/03/2023),8,D,Kathleen Ann Keough,250596
Cuyahoga,Judge of the Court of Appeals (Term Commencing 02/09/2023),8,D,Eileen A. Gallagher,251158
Cuyahoga,Judge of the Court of Appeals (Unexpired Term Ending 02/09/2027),8,D,Michael John Ryan,249113
Cuyahoga,Judge of the Court of Appeals (Unexpired Term Ending 02/09/2027),8,R,Cornelius J. O'Sullivan,128380
Cuyahoga,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,258748
Cuyahoga,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,141252
Cuyahoga,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,261446
Cuyahoga,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,139014
Cuyahoga,Secretary of State,,,Terpsehore Tore Maras,3576
Cuyahoga,Secretary of State,,D,Chelsea Clark,244962
Cuyahoga,Secretary of State,,R,Frank LaRose,156019
Cuyahoga,Treasurer of State,,D,Scott Schertzer,248392
Cuyahoga,Treasurer of State,,R,Robert Sprague,150468
Cuyahoga,U.S. House,11,D,Shontel Brown,167722
Cuyahoga,U.S. House,11,R,Eric J. Brewer,47988
Cuyahoga,U.S. House,7,D,Matthew Diemer,94915
Cuyahoga,U.S. House,7,R,Max Miller,91353
Cuyahoga,U.S. Senate,,D,Tim Ryan,277039
Cuyahoga,U.S. Senate,,R,JD Vance,131427
Darke,Attorney General,,D,Jeffrey A. Crossman,2745
Darke,Attorney General,,R,Dave Yost,17135
Darke,Auditor of State,,D,Taylor Sappington,2703
Darke,Auditor of State,,R,Keith Faber,17145
Darke,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,3210
Darke,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,16622
Darke,Governor/Lieutenant Governor,,D,Nan Whaley,2464
Darke,Governor/Lieutenant Governor,,R,Mike DeWine,17278
Darke,Judge of the Court of Appeals (Term Commencing 02/09/2023),2,R,Mary Kate Huffman,17676
Darke,Judge of the Court of Appeals (Term Commencing 02/10/2023),2,R,Ronald C. Lewis,17468
Darke,Judge of the Court of Appeals (Term Commencing 02/11/2023),2,R,Mike Tucker,17447
Darke,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,3109
Darke,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,16675
Darke,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3140
Darke,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,16529
Darke,Secretary of State,,,Terpsehore Tore Maras,202
Darke,Secretary of State,,D,Chelsea Clark,2729
Darke,Secretary of State,,R,Frank LaRose,16927
Darke,Treasurer of State,,D,Scott Schertzer,3082
Darke,Treasurer of State,,R,Robert Sprague,16668
Darke,U.S. House,8,D,Vanessa Enoch,3092
Darke,U.S. House,8,R,Warren Davidson,16770
Darke,U.S. Senate,,D,Tim Ryan,3773
Darke,U.S. Senate,,R,JD Vance,15977
Defiance,Attorney General,,D,Jeffrey A. Crossman,3664
Defiance,Attorney General,,R,Dave Yost,9743
Defiance,Auditor of State,,D,Taylor Sappington,3744
Defiance,Auditor of State,,R,Keith Faber,9550
Defiance,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,4041
Defiance,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,9394
Defiance,Governor/Lieutenant Governor,,D,Nan Whaley,3139
Defiance,Governor/Lieutenant Governor,,R,Mike DeWine,10180
Defiance,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,10676
Defiance,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,10480
Defiance,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,3894
Defiance,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,9477
Defiance,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3984
Defiance,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,9332
Defiance,Secretary of State,,,Terpsehore Tore Maras,159
Defiance,Secretary of State,,D,Chelsea Clark,3651
Defiance,Secretary of State,,R,Frank LaRose,9615
Defiance,Treasurer of State,,D,Scott Schertzer,3728
Defiance,Treasurer of State,,R,Robert Sprague,9586
Defiance,U.S. House,9,D,Marcy Kaptur,5272
Defiance,U.S. House,9,R,J.R. Majewski,7914
Defiance,U.S. Senate,,D,Tim Ryan,4513
Defiance,U.S. Senate,,R,JD Vance,8821
Delaware,Attorney General,,D,Jeffrey A. Crossman,38032
Delaware,Attorney General,,R,Dave Yost,60764
Delaware,Auditor of State,,D,Taylor Sappington,38591
Delaware,Auditor of State,,R,Keith Faber,59021
Delaware,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,43029
Delaware,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,55570
Delaware,Governor/Lieutenant Governor,,D,Nan Whaley,35942
Delaware,Governor/Lieutenant Governor,,R,Mike DeWine,62733
Delaware,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,41454
Delaware,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,55464
Delaware,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,40669
Delaware,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,56157
Delaware,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,41771
Delaware,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,56373
Delaware,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,42439
Delaware,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,55656
Delaware,Secretary of State,,,Terpsehore Tore Maras,766
Delaware,Secretary of State,,D,Chelsea Clark,37814
Delaware,Secretary of State,,R,Frank LaRose,59999
Delaware,Treasurer of State,,D,Scott Schertzer,38952
Delaware,Treasurer of State,,R,Robert Sprague,58665
Delaware,U.S. House,12,D,Amy Rippel-Elton,9391
Delaware,U.S. House,12,R,Troy Balderson,16394
Delaware,U.S. House,4,D,Tamie Wilson,33328
Delaware,U.S. House,4,R,Jim Jordan,39363
Delaware,U.S. Senate,,D,Tim Ryan,46319
Delaware,U.S. Senate,,R,JD Vance,52539
Erie,Attorney General,,D,Jeffrey A. Crossman,11181
Erie,Attorney General,,R,Dave Yost,17666
Erie,Auditor of State,,D,Taylor Sappington,11369
Erie,Auditor of State,,R,Keith Faber,17096
Erie,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,12394
Erie,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,16304
Erie,Governor/Lieutenant Governor,,D,Nan Whaley,10236
Erie,Governor/Lieutenant Governor,,R,Mike DeWine,18651
Erie,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,20294
Erie,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,12157
Erie,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,15963
Erie,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,11972
Erie,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,16503
Erie,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,12182
Erie,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,16354
Erie,Secretary of State,,,Terpsehore Tore Maras,289
Erie,Secretary of State,,D,Chelsea Clark,10844
Erie,Secretary of State,,R,Frank LaRose,17623
Erie,Treasurer of State,,D,Scott Schertzer,11558
Erie,Treasurer of State,,R,Robert Sprague,16862
Erie,U.S. House,9,D,Marcy Kaptur,15249
Erie,U.S. House,9,R,J.R. Majewski,13498
Erie,U.S. Senate,,D,Tim Ryan,13541
Erie,U.S. Senate,,R,JD Vance,15287
Fairfield,Attorney General,,D,Jeffrey A. Crossman,18659
Fairfield,Attorney General,,R,Dave Yost,40691
Fairfield,Auditor of State,,D,Taylor Sappington,19544
Fairfield,Auditor of State,,R,Keith Faber,38998
Fairfield,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,21195
Fairfield,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,37920
Fairfield,Governor/Lieutenant Governor,,D,Nan Whaley,17842
Fairfield,Governor/Lieutenant Governor,,R,Mike DeWine,41017
Fairfield,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,20683
Fairfield,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,37572
Fairfield,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,20306
Fairfield,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,38017
Fairfield,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,20643
Fairfield,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,38228
Fairfield,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,21141
Fairfield,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,37733
Fairfield,Secretary of State,,,Terpsehore Tore Maras,492
Fairfield,Secretary of State,,D,Chelsea Clark,18751
Fairfield,Secretary of State,,R,Frank LaRose,40045
Fairfield,Treasurer of State,,D,Scott Schertzer,19719
Fairfield,Treasurer of State,,R,Robert Sprague,39001
Fairfield,U.S. House,12,D,Amy Rippel-Elton,19965
Fairfield,U.S. House,12,R,Troy Balderson,38972
Fairfield,U.S. Senate,,D,Tim Ryan,23305
Fairfield,U.S. Senate,,R,JD Vance,35926
Fayette,Attorney General,,D,Jeffrey A. Crossman,1528
Fayette,Attorney General,,R,Dave Yost,6955
Fayette,Auditor of State,,D,Taylor Sappington,1665
Fayette,Auditor of State,,R,Keith Faber,6741
Fayette,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1825
Fayette,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,6619
Fayette,Governor/Lieutenant Governor,,D,Nan Whaley,1476
Fayette,Governor/Lieutenant Governor,,R,Mike DeWine,6913
Fayette,Judge of the Court of Appeals (Term Commencing 02/09/2023),12,R,Robin N. Piper,6999
Fayette,Judge of the Court of Appeals (Term Commencing 02/10/2023),12,R,Mike Powell,7051
Fayette,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1769
Fayette,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,6647
Fayette,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1780
Fayette,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,6598
Fayette,Secretary of State,,,Terpsehore Tore Maras,75
Fayette,Secretary of State,,D,Chelsea Clark,1522
Fayette,Secretary of State,,R,Frank LaRose,6863
Fayette,Treasurer of State,,D,Scott Schertzer,1686
Fayette,Treasurer of State,,R,Robert Sprague,6723
Fayette,U.S. House,15,D,Gary Josephson,1626
Fayette,U.S. House,15,R,Mike Carey,6236
Fayette,U.S. House,2,D,Samantha Meadows,75
Fayette,U.S. House,2,R,Brad Wenstrup,497
Fayette,U.S. Senate,,D,Tim Ryan,2102
Fayette,U.S. Senate,,R,JD Vance,6287
Franklin,Attorney General,,D,Jeffrey A. Crossman,250814
Franklin,Attorney General,,R,Dave Yost,174280
Franklin,Auditor of State,,D,Taylor Sappington,254623
Franklin,Auditor of State,,R,Keith Faber,165642
Franklin,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,268703
Franklin,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,153955
Franklin,Governor/Lieutenant Governor,,D,Nan Whaley,242332
Franklin,Governor/Lieutenant Governor,,R,Mike DeWine,182914
Franklin,Judge of the Court of Appeals (Term Commencing 01/01/2023),10,D,Kristin Boggs,262128
Franklin,Judge of the Court of Appeals (Term Commencing 01/01/2023),10,R,Laura Nesbitt,154138
Franklin,Judge of the Court of Appeals (Term Commencing 01/02/2023),10,D,Julia L. Dorrian,306332
Franklin,Judge of the Court of Appeals (Term Commencing 01/03/2023),10,D,Carly Edelstein,260070
Franklin,Judge of the Court of Appeals (Term Commencing 01/03/2023),10,R,Keith McGrath,154725
Franklin,Judge of the Court of Appeals (Term Commencing 02/09/2023),10,D,David Leland,302703
Franklin,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,264143
Franklin,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,157488
Franklin,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,267271
Franklin,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,154221
Franklin,Secretary of State,,,Terpsehore Tore Maras,4267
Franklin,Secretary of State,,D,Chelsea Clark,247749
Franklin,Secretary of State,,R,Frank LaRose,171671
Franklin,Treasurer of State,,D,Scott Schertzer,254283
Franklin,Treasurer of State,,R,Robert Sprague,164975
Franklin,U.S. House,15,D,Gary Josephson,86817
Franklin,U.S. House,15,R,Mike Carey,76466
Franklin,U.S. House,3,D,Joyce Beatty,182324
Franklin,U.S. House,3,R,Lee R. Stahley,76455
Franklin,U.S. Senate,,D,Tim Ryan,281505
Franklin,U.S. Senate,,R,JD Vance,143263
Fulton,Attorney General,,D,Jeffrey A. Crossman,3991
Fulton,Attorney General,,R,Dave Yost,12326
Fulton,Auditor of State,,D,Taylor Sappington,4114
Fulton,Auditor of State,,R,Keith Faber,11998
Fulton,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,4551
Fulton,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,11744
Fulton,Governor/Lieutenant Governor,,D,Nan Whaley,3324
Fulton,Governor/Lieutenant Governor,,R,Mike DeWine,13008
Fulton,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,13081
Fulton,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,4687
Fulton,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,11392
Fulton,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,4382
Fulton,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,11818
Fulton,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,4456
Fulton,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,11759
Fulton,Secretary of State,,,Terpsehore Tore Maras,186
Fulton,Secretary of State,,D,Chelsea Clark,3916
Fulton,Secretary of State,,R,Frank LaRose,12195
Fulton,Treasurer of State,,D,Scott Schertzer,4230
Fulton,Treasurer of State,,R,Robert Sprague,11905
Fulton,U.S. House,9,D,Marcy Kaptur,6544
Fulton,U.S. House,9,R,J.R. Majewski,9584
Fulton,U.S. Senate,,D,Tim Ryan,5299
Fulton,U.S. Senate,,R,JD Vance,10906
Gallia,Attorney General,,D,Jeffrey A. Crossman,1772
Gallia,Attorney General,,R,Dave Yost,7297
Gallia,Auditor of State,,D,Taylor Sappington,1808
Gallia,Auditor of State,,R,Keith Faber,7164
Gallia,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1920
Gallia,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,7093
Gallia,Governor/Lieutenant Governor,,D,Nan Whaley,1677
Gallia,Governor/Lieutenant Governor,,R,Mike DeWine,7229
Gallia,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,7467
Gallia,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1880
Gallia,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,7108
Gallia,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1873
Gallia,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,7087
Gallia,Secretary of State,,,Terpsehore Tore Maras,114
Gallia,Secretary of State,,D,Chelsea Clark,1799
Gallia,Secretary of State,,R,Frank LaRose,7101
Gallia,Treasurer of State,,D,Scott Schertzer,1764
Gallia,Treasurer of State,,R,Robert Sprague,7235
Gallia,U.S. House,2,D,Samantha Meadows,1864
Gallia,U.S. House,2,R,Brad Wenstrup,7126
Gallia,U.S. Senate,,D,Tim Ryan,2116
Gallia,U.S. Senate,,R,JD Vance,6993
Geauga,Attorney General,,D,Jeffrey A. Crossman,13912
Geauga,Attorney General,,R,Dave Yost,28529
Geauga,Auditor of State,,D,Taylor Sappington,14073
Geauga,Auditor of State,,R,Keith Faber,27899
Geauga,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,15955
Geauga,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,26397
Geauga,Governor/Lieutenant Governor,,D,Nan Whaley,13344
Geauga,Governor/Lieutenant Governor,,R,Mike DeWine,28930
Geauga,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,D,Thomas R. Wright,15461
Geauga,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,R,Eugene A. Lucci,26382
Geauga,Judge of the Court of Appeals (Unexpired Term Ending 02/08/2025),11,R,John J. Eklund,31612
Geauga,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,15730
Geauga,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,26467
Geauga,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,15853
Geauga,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,26278
Geauga,Secretary of State,,,Terpsehore Tore Maras,462
Geauga,Secretary of State,,D,Chelsea Clark,13806
Geauga,Secretary of State,,R,Frank LaRose,28195
Geauga,Treasurer of State,,D,Scott Schertzer,14152
Geauga,Treasurer of State,,R,Robert Sprague,27901
Geauga,U.S. House,14,D,Matt Kilboy,13987
Geauga,U.S. House,14,R,David P. Joyce,28550
Geauga,U.S. Senate,,D,Tim Ryan,17348
Geauga,U.S. Senate,,R,JD Vance,25331
Greene,Attorney General,,D,Jeffrey A. Crossman,22357
Greene,Attorney General,,R,Dave Yost,43565
Greene,Auditor of State,,D,Taylor Sappington,22665
Greene,Auditor of State,,R,Keith Faber,42623
Greene,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,24176
Greene,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,41511
Greene,Governor/Lieutenant Governor,,D,Nan Whaley,20367
Greene,Governor/Lieutenant Governor,,R,Mike DeWine,45528
Greene,Judge of the Court of Appeals (Term Commencing 02/09/2023),2,R,Mary Kate Huffman,48470
Greene,Judge of the Court of Appeals (Term Commencing 02/10/2023),2,R,Ronald C. Lewis,48053
Greene,Judge of the Court of Appeals (Term Commencing 02/11/2023),2,R,Mike Tucker,47707
Greene,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,23790
Greene,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,41806
Greene,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,24017
Greene,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,41578
Greene,Secretary of State,,,Terpsehore Tore Maras,674
Greene,Secretary of State,,D,Chelsea Clark,22186
Greene,Secretary of State,,R,Frank LaRose,42800
Greene,Treasurer of State,,D,Scott Schertzer,22731
Greene,Treasurer of State,,R,Robert Sprague,42560
Greene,U.S. House,10,D,David Esrati,21003
Greene,U.S. House,10,R,Mike Turner,44764
Greene,U.S. Senate,,D,Tim Ryan,26490
Greene,U.S. Senate,,R,JD Vance,39189
Guernsey,Attorney General,,D,Jeffrey A. Crossman,2604
Guernsey,Attorney General,,R,Dave Yost,9623
Guernsey,Auditor of State,,D,Taylor Sappington,2889
Guernsey,Auditor of State,,R,Keith Faber,9132
Guernsey,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,3132
Guernsey,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,9032
Guernsey,Governor/Lieutenant Governor,,D,Nan Whaley,2530
Guernsey,Governor/Lieutenant Governor,,R,Mike DeWine,9486
Guernsey,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,3030
Guernsey,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,8917
Guernsey,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,2908
Guernsey,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,9035
Guernsey,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2971
Guernsey,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,9117
Guernsey,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3082
Guernsey,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,8947
Guernsey,Secretary of State,,,Terpsehore Tore Maras,121
Guernsey,Secretary of State,,D,Chelsea Clark,2693
Guernsey,Secretary of State,,R,Frank LaRose,9387
Guernsey,Treasurer of State,,D,Scott Schertzer,2893
Guernsey,Treasurer of State,,R,Robert Sprague,9130
Guernsey,U.S. House,12,D,Amy Rippel-Elton,2704
Guernsey,U.S. House,12,R,Troy Balderson,9494
Guernsey,U.S. Senate,,D,Tim Ryan,3505
Guernsey,U.S. Senate,,R,JD Vance,8678
Hamilton,Attorney General,,D,Jeffrey A. Crossman,156706
Hamilton,Attorney General,,R,Dave Yost,146252
Hamilton,Auditor of State,,D,Taylor Sappington,156541
Hamilton,Auditor of State,,R,Keith Faber,142646
Hamilton,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,164587
Hamilton,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,136830
Hamilton,Governor/Lieutenant Governor,,D,Nan Whaley,148023
Hamilton,Governor/Lieutenant Governor,,R,Mike DeWine,155577
Hamilton,Judge of the Court of Appeals (Term Commencing 02/09/2023),1,D,Jennifer Kinsley,155976
Hamilton,Judge of the Court of Appeals (Term Commencing 02/09/2023),1,R,Robert C. Winkler,143730
Hamilton,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,161729
Hamilton,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,138778
Hamilton,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,163786
Hamilton,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,137805
Hamilton,Secretary of State,,,Terpsehore Tore Maras,3553
Hamilton,Secretary of State,,D,Chelsea Clark,154315
Hamilton,Secretary of State,,R,Frank LaRose,144051
Hamilton,Treasurer of State,,D,Scott Schertzer,156328
Hamilton,Treasurer of State,,R,Robert Sprague,143223
Hamilton,U.S. House,1,D,Greg Landsman,122041
Hamilton,U.S. House,1,R,Steve Chabot,73198
Hamilton,U.S. House,8,D,Vanessa Enoch,46476
Hamilton,U.S. House,8,R,Warren Davidson,60703
Hamilton,U.S. Senate,,D,Tim Ryan,174511
Hamilton,U.S. Senate,,R,JD Vance,127792
Hancock,Attorney General,,D,Jeffrey A. Crossman,6974
Hancock,Attorney General,,R,Dave Yost,20317
Hancock,Auditor of State,,D,Taylor Sappington,6910
Hancock,Auditor of State,,R,Keith Faber,20153
Hancock,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,7463
Hancock,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,19753
Hancock,Governor/Lieutenant Governor,,D,Nan Whaley,6127
Hancock,Governor/Lieutenant Governor,,R,Mike DeWine,20975
Hancock,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,21843
Hancock,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,21593
Hancock,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,7369
Hancock,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,19759
Hancock,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,7537
Hancock,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,19522
Hancock,Secretary of State,,,Terpsehore Tore Maras,313
Hancock,Secretary of State,,D,Chelsea Clark,6753
Hancock,Secretary of State,,R,Frank LaRose,20208
Hancock,Treasurer of State,,D,Scott Schertzer,6349
Hancock,Treasurer of State,,R,Robert Sprague,20921
Hancock,U.S. House,5,D,Craig Swartz,6866
Hancock,U.S. House,5,R,Bob Latta,20495
Hancock,U.S. Senate,,D,Tim Ryan,8717
Hancock,U.S. Senate,,R,JD Vance,18357
Hardin,Attorney General,,D,Jeffrey A. Crossman,1750
Hardin,Attorney General,,R,Dave Yost,7344
Hardin,Auditor of State,,D,Taylor Sappington,1840
Hardin,Auditor of State,,R,Keith Faber,7189
Hardin,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2065
Hardin,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,6985
Hardin,Governor/Lieutenant Governor,,D,Nan Whaley,1717
Hardin,Governor/Lieutenant Governor,,R,Mike DeWine,7210
Hardin,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,7548
Hardin,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,7456
Hardin,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2011
Hardin,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,7019
Hardin,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2106
Hardin,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,6859
Hardin,Secretary of State,,,Terpsehore Tore Maras,94
Hardin,Secretary of State,,D,Chelsea Clark,1772
Hardin,Secretary of State,,R,Frank LaRose,7208
Hardin,Treasurer of State,,D,Scott Schertzer,1856
Hardin,Treasurer of State,,R,Robert Sprague,7194
Hardin,U.S. House,4,D,Tamie Wilson,2149
Hardin,U.S. House,4,R,Jim Jordan,6946
Hardin,U.S. Senate,,D,Tim Ryan,2471
Hardin,U.S. Senate,,R,JD Vance,6521
Harrison,Attorney General,,D,Jeffrey A. Crossman,1107
Harrison,Attorney General,,R,Dave Yost,4085
Harrison,Auditor of State,,D,Taylor Sappington,1217
Harrison,Auditor of State,,R,Keith Faber,3936
Harrison,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1313
