county,office,district,party,candidate,votes
Logan,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5836
Logan,President/Vice President,,,Michael Anthony Peroutka,61
Logan,President/Vice President,,,Michael Badnarik,41
Logan,President/Vice President,,D,John F. Kerry,6825
Logan,President/Vice President,,R,George W. Bush,14471
Logan,State House,4,R,John R. Willamowski,15255
Logan,State Senate,4,R,Gary Cates,15273
Logan,U.S. House,4,D,Ben Konop,5816
Logan,U.S. House,4,R,Michael G. Oxley,14457
Logan,U.S. Senate,,D,Eric D. Fingerhut,4613
Logan,U.S. Senate,,R,George V. Voinovich,16191
Lorain,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,54863
Lorain,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,55814
Lorain,Judge Of Court Of Appeals (Term Commencing 02/09),9,,Carla D. Moore,11150
Lorain,Judge Of Court Of Appeals (Term Commencing 02/09),9,,Edna J. Boyle,9647
Lorain,Judge Of Court Of Appeals (Term Commencing 02/09),9,,William D Wellemeyer,5263
Lorain,Judge Of Court Of Appeals (Term Commencing 02/10),9,,Donna J. Carr,15468
Lorain,Judge Of Court Of Appeals (Term Commencing 02/10),9,,Eve Belfance,10135
Lorain,Judge Of Court Of Appeals (Term Commencing 02/11),9,,Beth Whitmore,13717
Lorain,Judge Of Court Of Appeals (Term Commencing 02/11),9,,Deborah S. Matz,10102
Lorain,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,87095
Lorain,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,66184
Lorain,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,38236
Lorain,President/Vice President,,,Michael Anthony Peroutka,234
Lorain,President/Vice President,,,Michael Badnarik,325
Lorain,President/Vice President,,D,John F. Kerry,78970
Lorain,President/Vice President,,R,George W. Bush,61203
Lorain,State House,13,D,Michael J. Skindell,53498
Lorain,State House,9,D,Claudette J. Woodard,20401
Lorain,U.S. House,13,D,Sherrod Brown,68891
Lorain,U.S. House,13,R,Robert Lucas,28098
Lorain,U.S. House,9,D,Marcy Kaptur,21315
Lorain,U.S. House,9,R,Larry A. Kaczala,12461
Lorain,U.S. Senate,,D,Eric D. Fingerhut,57436
Lorain,U.S. Senate,,R,George V. Voinovich,79485
Lucas,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,95157
Lucas,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,80261
Lucas,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,3463
Lucas,Judge Of Court Of Appeals (Term Commencing 02/09),9,,Carla D. Moore,103415
Lucas,Judge Of Court Of Appeals (Term Commencing 02/09),9,,Edna J. Boyle,62652
Lucas,Judge Of Court Of Appeals (Term Commencing 02/10),9,,Eve Belfance,129692
Lucas,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,125109
Lucas,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,103904
Lucas,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,63674
Lucas,President/Vice President,,,Michael Anthony Peroutka,243
Lucas,President/Vice President,,,Michael Badnarik,295
Lucas,President/Vice President,,D,John F. Kerry,132715
Lucas,President/Vice President,,R,George W. Bush,87160
Lucas,State House,5,R,Tim Schaffer,5394
Lucas,State House,9,D,Claudette J. Woodard,125904
Lucas,U.S. House,5,D,Robin Weirauch,3278
Lucas,U.S. House,5,R,Paul E. Gillmor,5498
Lucas,U.S. House,9,D,Marcy Kaptur,146093
Lucas,U.S. House,9,R,Larry A. Kaczala,60965
Lucas,U.S. Senate,,D,Eric D. Fingerhut,90250
Lucas,U.S. Senate,,R,George V. Voinovich,121535
Madison,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,5481
Madison,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,7927
Madison,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,10981
Madison,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,7678
Madison,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5405
Madison,President/Vice President,,,Michael Anthony Peroutka,37
Madison,President/Vice President,,,Michael Badnarik,41
Madison,President/Vice President,,D,John F. Kerry,6203
Madison,President/Vice President,,R,George W. Bush,11117
Madison,State House,15,D,Timothy J. Degeeter,4774
Madison,U.S. House,15,D,Mark P. Brown,4470
Madison,U.S. House,15,R,Deborah Pryce,11630
Madison,U.S. Senate,,D,Eric D. Fingerhut,3983
Madison,U.S. Senate,,R,George V. Voinovich,12828
Mahoning,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,56373
Mahoning,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,54217
Mahoning,Judge Of Court Of Appeals (Term Commencing 02/09),6,,William J. Skow,46585
Mahoning,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,88396
Mahoning,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,58319
Mahoning,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,49005
Mahoning,President/Vice President,,,Michael Anthony Peroutka,418
Mahoning,President/Vice President,,,Michael Badnarik,524
Mahoning,President/Vice President,,D,John F. Kerry,83194
Mahoning,President/Vice President,,R,George W. Bush,48761
Mahoning,State House,17,D,David Pomerantz,51239
Mahoning,State House,17,R,James Peter Trakas,14339
Mahoning,State House,6,D,Scott R. Mccarty,33927
Mahoning,State House,6,R,Robert E. Latta,22162
Mahoning,U.S. House,17,D,Tim Ryan,58657
Mahoning,U.S. House,17,R,Frank V. Cusimano,10612
Mahoning,U.S. House,6,D,Ted Strickland,42015
Mahoning,U.S. Senate,,D,Eric D. Fingerhut,61403
Mahoning,U.S. Senate,,R,George V. Voinovich,66554
Marion,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,9776
Marion,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,15121
Marion,Judge Of Court Of Appeals (Term Commencing 02/09),4,,Matthew W. Mcfarland,21696
Marion,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,20525
Marion,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,14079
Marion,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,9941
Marion,President/Vice President,,,Michael Anthony Peroutka,68
Marion,President/Vice President,,,Michael Badnarik,89
Marion,President/Vice President,,D,John F. Kerry,11930
Marion,President/Vice President,,R,George W. Bush,17171
Marion,State House,4,R,John R. Willamowski,15178
Marion,State Senate,4,R,Gary Cates,21265
Marion,U.S. House,4,D,Ben Konop,12626
Marion,U.S. House,4,R,Michael G. Oxley,15512
Marion,U.S. Senate,,D,Eric D. Fingerhut,8841
Marion,U.S. Senate,,R,George V. Voinovich,19817
Medina,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,27747
Medina,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,35757
Medina,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,50074
Medina,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,40028
Medina,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,22042
Medina,President/Vice President,,,Michael Anthony Peroutka,185
Medina,President/Vice President,,,Michael Badnarik,234
Medina,President/Vice President,,D,John F. Kerry,36264
Medina,President/Vice President,,R,George W. Bush,48183
Medina,State House,13,D,Michael J. Skindell,12182
Medina,State House,16,D,Kevin Kennedy,20625
Medina,State House,16,R,Sally Conway Kilbane,30824
Medina,State Senate,16,R,Steve Stivers,39254
Medina,U.S. House,13,D,Sherrod Brown,15606
Medina,U.S. House,13,R,Robert Lucas,8691
Medina,U.S. House,16,D,Jeff Seemann,17556
Medina,U.S. House,16,R,Ralph Regula,34371
Medina,U.S. Senate,,D,Eric D. Fingerhut,24660
Medina,U.S. Senate,,R,George V. Voinovich,58239
Meigs,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,3805
Meigs,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,4073
Meigs,Judge Of Court Of Appeals (Term Commencing 02/09),6,,Robert Christiansen,4195
Meigs,Judge Of Court Of Appeals (Term Commencing 02/09),6,,William J. Skow,4045
Meigs,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,6061
Meigs,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,3537
Meigs,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,3881
Meigs,President/Vice President,,,Michael Anthony Peroutka,31
Meigs,President/Vice President,,,Michael Badnarik,30
Meigs,President/Vice President,,D,John F. Kerry,4438
Meigs,President/Vice President,,R,George W. Bush,6272
Meigs,State Board Of Education,6,,Adam C. Miller,2056
Meigs,State Board Of Education,6,,James Moyer,4785
Meigs,State Board Of Education,6,,Michael H. Cochran,579
Meigs,State House,6,D,Scott R. Mccarty,3378
Meigs,State House,6,R,Robert E. Latta,6811
Meigs,State Senate,6,D,Jason A. Stanton,5016
Meigs,State Senate,6,R,Jeff Jacobson,5008
Meigs,U.S. House,6,D,Ted Strickland,7484
Meigs,U.S. Senate,,D,Eric D. Fingerhut,3126
Meigs,U.S. Senate,,R,George V. Voinovich,7110
Mercer,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,6919
Mercer,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,9954
Mercer,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,3174
Mercer,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,13586
Mercer,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,10846
Mercer,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5605
Mercer,President/Vice President,,,Michael Anthony Peroutka,46
Mercer,President/Vice President,,,Michael Badnarik,74
Mercer,President/Vice President,,D,John F. Kerry,5118
Mercer,President/Vice President,,R,George W. Bush,15650
Mercer,State Board Of Education,5,,Colleen D. Grady,1053
Mercer,State Board Of Education,5,,Ed Lepisto,802
Mercer,State Board Of Education,5,,Robin C. Hovis,1405
Mercer,State House,5,R,Tim Schaffer,3582
Mercer,State House,8,D,Lance T. Mason,3493
Mercer,State Senate,8,R,Patricia M. Clancy,11364
Mercer,U.S. House,5,D,Robin Weirauch,1194
Mercer,U.S. House,5,R,Paul E. Gillmor,3605
Mercer,U.S. House,8,D,Jeff Hardenbrook,3378
Mercer,U.S. House,8,R,John A. Boehner,12261
Mercer,U.S. Senate,,D,Eric D. Fingerhut,4379
Mercer,U.S. Senate,,R,George V. Voinovich,16334
Miami,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,17770
Miami,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,24970
Miami,Judge Of Court Of Appeals (Term Commencing 02/09),8,,Ann Dyke,12458
Miami,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,30707
Miami,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,27507
Miami,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,13193
Miami,President/Vice President,,,Michael Anthony Peroutka,56
Miami,President/Vice President,,,Michael Badnarik,103
Miami,President/Vice President,,D,John F. Kerry,17606
Miami,President/Vice President,,R,George W. Bush,33992
Miami,State House,8,D,Lance T. Mason,16937
Miami,U.S. House,8,D,Jeff Hardenbrook,14803
Miami,U.S. House,8,R,John A. Boehner,35168
Miami,U.S. Senate,,D,Eric D. Fingerhut,12510
Miami,U.S. Senate,,R,George V. Voinovich,37659
Monroe,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,2910
Monroe,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,2813
Monroe,Judge Of Court Of Appeals (Term Commencing 02/09),6,,William J. Skow,4125
Monroe,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,4238
Monroe,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,2298
Monroe,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,2922
Monroe,President/Vice President,,,Michael Anthony Peroutka,33
Monroe,President/Vice President,,,Michael Badnarik,29
Monroe,President/Vice President,,D,John F. Kerry,4243
Monroe,President/Vice President,,R,George W. Bush,3424
Monroe,State Board Of Education,6,,Adam C. Miller,3495
Monroe,State Board Of Education,6,,James Moyer,2390
Monroe,State Board Of Education,6,,Michael H. Cochran,400
Monroe,State House,6,D,Scott R. Mccarty,4285
Monroe,State House,6,R,Robert E. Latta,3062
Monroe,State Senate,6,D,Jason A. Stanton,4128
Monroe,State Senate,6,R,Jeff Jacobson,3323
Monroe,U.S. House,6,D,Ted Strickland,5994
Monroe,U.S. Senate,,D,Eric D. Fingerhut,3384
Monroe,U.S. Senate,,R,George V. Voinovich,4121
Montgomery,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,108260
Montgomery,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,115413
Montgomery,Judge Of Court Of Appeals (Term Commencing 02/09),3,,Richard Rogers,119277
Montgomery,Judge Of Court Of Appeals (Term Commencing 02/09),8,,Ann Dyke,9460
Montgomery,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,159153
Montgomery,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,132673
Montgomery,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,82709
Montgomery,President/Vice President,,,Michael Anthony Peroutka,540
Montgomery,President/Vice President,,,Michael Badnarik,666
Montgomery,President/Vice President,,D,John F. Kerry,142997
Montgomery,President/Vice President,,R,George W. Bush,138371
Montgomery,State House,3,D,Joan E. Bradley,100895
Montgomery,State House,3,R,Jim Carmichael,101378
Montgomery,State House,8,D,Lance T. Mason,19657
Montgomery,State Senate,8,D,Jeannette Harrison,6043
Montgomery,State Senate,8,R,Patricia M. Clancy,7630
Montgomery,U.S. House,3,D,Jane Mitakides,96508
Montgomery,U.S. House,3,R,Mike Turner,138504
Montgomery,U.S. House,8,D,Jeff Hardenbrook,17410
Montgomery,U.S. House,8,R,John A. Boehner,20561
Montgomery,U.S. Senate,,D,Eric D. Fingerhut,102734
Montgomery,U.S. Senate,,R,George V. Voinovich,170942
Morgan,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,2300
Morgan,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,2949
Morgan,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,4188
Morgan,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,2843
Morgan,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,2245
Morgan,President/Vice President,,,Michael Anthony Peroutka,38
Morgan,President/Vice President,,,Michael Badnarik,32
Morgan,President/Vice President,,D,John F. Kerry,2875
Morgan,President/Vice President,,R,George W. Bush,3758
Morgan,State House,18,D,Bobby Bland,2038
Morgan,State House,18,R,Thomas F. Patton,4405
Morgan,State Senate,18,D,John Hawkins,2606
Morgan,State Senate,18,R,Timothy J. Grendell,3886
Morgan,U.S. House,18,D,Brian R. Thomas,1956
Morgan,U.S. House,18,R,Bob Ney,4395
Morgan,U.S. Senate,,D,Eric D. Fingerhut,1995
Morgan,U.S. Senate,,R,George V. Voinovich,4472
Morrow,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,5281
Morrow,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,7912
Morrow,Judge Of Court Of Appeals (Term Commencing 02/09),4,,Matthew W. Mcfarland,9792
Morrow,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,10897
Morrow,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,7730
Morrow,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5099
Morrow,President/Vice President,,,Michael Anthony Peroutka,40
Morrow,President/Vice President,,,Michael Badnarik,39
Morrow,President/Vice President,,D,John F. Kerry,5775
Morrow,President/Vice President,,R,George W. Bush,10475
Morrow,State House,4,R,John R. Willamowski,9025
Morrow,U.S. House,4,D,Ben Konop,5520
Morrow,U.S. House,4,R,Michael G. Oxley,9802
Morrow,U.S. Senate,,D,Eric D. Fingerhut,4104
Morrow,U.S. Senate,,R,George V. Voinovich,11795
Muskingum,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,13641
Muskingum,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,18246
Muskingum,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,25396
Muskingum,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,17192
Muskingum,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,13363
Muskingum,President/Vice President,,,Michael Anthony Peroutka,106
Muskingum,President/Vice President,,,Michael Badnarik,84
Muskingum,President/Vice President,,D,John F. Kerry,16421
Muskingum,President/Vice President,,R,George W. Bush,22254
Muskingum,State House,18,D,Bobby Bland,742
Muskingum,State House,18,R,Thomas F. Patton,27281
Muskingum,State Senate,18,D,John Hawkins,15331
Muskingum,State Senate,18,R,Timothy J. Grendell,22174
Muskingum,U.S. House,18,D,Brian R. Thomas,11229
Muskingum,U.S. House,18,R,Bob Ney,25532
Muskingum,U.S. Senate,,D,Eric D. Fingerhut,11180
Muskingum,U.S. Senate,,R,George V. Voinovich,26367
Noble,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,2097
Noble,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,2815
Noble,Judge Of Court Of Appeals (Term Commencing 02/09),6,,William J. Skow,3652
Noble,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,3823
Noble,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,2570
Noble,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,2213
Noble,President/Vice President,,,Michael Anthony Peroutka,21
Noble,President/Vice President,,,Michael Badnarik,24
Noble,President/Vice President,,D,John F. Kerry,2654
Noble,President/Vice President,,R,George W. Bush,3841
Noble,State Board Of Education,6,,Adam C. Miller,1778
Noble,State Board Of Education,6,,James Moyer,2665
Noble,State Board Of Education,6,,Michael H. Cochran,315
Noble,State House,6,D,Scott R. Mccarty,3116
Noble,State House,6,R,Robert E. Latta,3223
Noble,State Senate,6,D,Jason A. Stanton,2626
Noble,State Senate,6,R,Jeff Jacobson,3672
Noble,U.S. House,6,D,Ted Strickland,4181
Noble,U.S. Senate,,D,Eric D. Fingerhut,2056
Noble,U.S. Senate,,R,George V. Voinovich,4289
Ottawa,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,8201
Ottawa,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,11474
Ottawa,Judge Of Court Of Appeals (Term Commencing 02/09),9,,Carla D. Moore,7509
Ottawa,Judge Of Court Of Appeals (Term Commencing 02/09),9,,Edna J. Boyle,10195
Ottawa,Judge Of Court Of Appeals (Term Commencing 02/10),9,,Eve Belfance,14844
Ottawa,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,14147
Ottawa,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,13199
Ottawa,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5531
Ottawa,President/Vice President,,,Michael Anthony Peroutka,19
Ottawa,President/Vice President,,,Michael Badnarik,47
Ottawa,President/Vice President,,D,John F. Kerry,11118
Ottawa,President/Vice President,,R,George W. Bush,12073
Ottawa,State Board Of Education,9,,David Daubenmire,816
Ottawa,State Board Of Education,9,,Jennifer Stewart,980
Ottawa,State Board Of Education,9,,William E. Moore,1252
Ottawa,State House,9,D,Claudette J. Woodard,14948
Ottawa,U.S. House,9,D,Marcy Kaptur,13684
Ottawa,U.S. House,9,R,Larry A. Kaczala,9157
Ottawa,U.S. Senate,,D,Eric D. Fingerhut,7224
Ottawa,U.S. Senate,,R,George V. Voinovich,15425
Paulding,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,3592
Paulding,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,4287
Paulding,Judge Of Court Of Appeals (Term Commencing 02/09),5,,Sheila G. Farmer,5864
Paulding,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,6648
Paulding,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,4258
Paulding,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,3244
Paulding,President/Vice President,,,Michael Anthony Peroutka,32
Paulding,President/Vice President,,,Michael Badnarik,31
Paulding,President/Vice President,,D,John F. Kerry,3610
Paulding,President/Vice President,,R,George W. Bush,6206
Paulding,State Board Of Education,5,,Colleen D. Grady,1539
Paulding,State Board Of Education,5,,Ed Lepisto,1903
Paulding,State Board Of Education,5,,Robin C. Hovis,3040
Paulding,State House,5,R,Tim Schaffer,5934
Paulding,U.S. House,5,D,Robin Weirauch,3025
Paulding,U.S. House,5,R,Paul E. Gillmor,6444
Paulding,U.S. Senate,,D,Eric D. Fingerhut,3134
Paulding,U.S. Senate,,R,George V. Voinovich,6385
Perry,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,5645
Perry,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,6606
Perry,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,9821
Perry,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,6541
Perry,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5376
Perry,President/Vice President,,,Michael Anthony Peroutka,47
Perry,President/Vice President,,,Michael Badnarik,29
Perry,President/Vice President,,D,John F. Kerry,7257
Perry,President/Vice President,,R,George W. Bush,7856
Perry,State House,7,D,Kenny Yuko,8308
Perry,State House,7,R,Beverly Valencic,5855
Perry,U.S. House,7,D,Kara Anastasio,5775
Perry,U.S. House,7,R,Dave Hobson,7731
Perry,U.S. Senate,,D,Eric D. Fingerhut,5034
Perry,U.S. Senate,,R,George V. Voinovich,9657
Pickaway,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,7269
Pickaway,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,10148
Pickaway,Judge Of Court Of Appeals (Term Commencing 02/09),7,,Gene Donofrio,6013
Pickaway,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,13632
Pickaway,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,9796
Pickaway,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,7034
Pickaway,President/Vice President,,,Michael Anthony Peroutka,40
Pickaway,President/Vice President,,,Michael Badnarik,72
Pickaway,President/Vice President,,D,John F. Kerry,8579
Pickaway,President/Vice President,,R,George W. Bush,14161
Pickaway,State House,7,D,Kenny Yuko,7974
Pickaway,State House,7,R,Beverly Valencic,12194
Pickaway,U.S. House,7,D,Kara Anastasio,6392
Pickaway,U.S. House,7,R,Dave Hobson,14151
Pickaway,U.S. Senate,,D,Eric D. Fingerhut,6315
Pickaway,U.S. Senate,,R,George V. Voinovich,15650
Pike,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,4560
Pike,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,5161
Pike,Judge Of Court Of Appeals (Term Commencing 02/09),2,,Jeff Patzer,4601
Pike,Judge Of Court Of Appeals (Term Commencing 02/09),2,,Mary E. Donovan,4913
Pike,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,7526
Pike,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,4724
Pike,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,4784
Pike,President/Vice President,,,Michael Anthony Peroutka,33
Pike,President/Vice President,,,Michael Badnarik,34
Pike,President/Vice President,,D,John F. Kerry,5989
Pike,President/Vice President,,R,George W. Bush,6520
Pike,State House,2,D,Cathy Burner,5866
Pike,State House,2,R,Jon Peterson,5446
Pike,U.S. House,2,D,Charles W. Sanders,5578
Pike,U.S. House,2,R,Rob Portman,6047
Pike,U.S. Senate,,D,Eric D. Fingerhut,4740
Pike,U.S. Senate,,R,George V. Voinovich,7516
Portage,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,30274
Portage,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,30691
Portage,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,50294
Portage,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,33899
Portage,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,24677
Portage,President/Vice President,,,Michael Anthony Peroutka,162
Portage,President/Vice President,,,Michael Badnarik,219
Portage,President/Vice President,,D,John F. Kerry,40674
Portage,President/Vice President,,R,George W. Bush,35583
Portage,State House,14,D,Dale Miller,7318
Portage,State House,17,D,David Pomerantz,33286
Portage,State House,17,R,James Peter Trakas,21619
Portage,State Senate,14,D,Paul Schwietering,6474
Portage,State Senate,14,R,Tom Niehaus,7734
Portage,U.S. House,14,D,Capri S. Cafaro,5709
Portage,U.S. House,14,R,Steven C. Latourette,9627
Portage,U.S. House,17,D,Tim Ryan,37279
Portage,U.S. House,17,R,Frank V. Cusimano,15763
Portage,U.S. Senate,,D,Eric D. Fingerhut,29962
Portage,U.S. Senate,,R,George V. Voinovich,44185
Preble,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,C. Ellen Connally,6741
Preble,Chief Justice Of The Supreme Court (Term Commencing 01/01),,,Thomas J. Moyer,10050
Preble,Justice Of The Ohio Supreme Court (Term Commencing 01/02),,,Paul E. Pfeifer,14141
Preble,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,Terrence O'Donnell,10837
Preble,Justice Of The Ohio Supreme Court (Unexpired Term Ending 12/31),,,William M. O'Neill,5755
Preble,President/Vice President,,,Michael Anthony Peroutka,50
Preble,President/Vice President,,,Michael Badnarik,69
Preble,President/Vice President,,D,John F. Kerry,7274
Preble,President/Vice President,,R,George W. Bush,13734
Preble,State House,8,D,Lance T. Mason,7778
