county,office,district,party,candidate,votes
Hamilton,Governor,,Libertarian,Travis M. Irvine,5681
Hamilton,Governor,,Republican,Mike DeWine,148272
Hamilton,Secretary of State,,Democratic,Kathleen Clyde,183309
Hamilton,Secretary of State,,Libertarian,Dustin R. Nanna,7987
Hamilton,Secretary of State,,Republican,Frank LaRose,144335
Hamilton,Treasurer of State,,Democratic,Rob Richardson,178972
Hamilton,Treasurer of State,,Republican,Robert Sprague,153181
Hamilton,U.S. Senate,,Democratic,Sherrod Brown,200404
Hamilton,U.S. Senate,,Republican,Jim Renacci,137116
Hancock,Attorney General,,Democratic,Steve Dettelbach,8604
Hancock,Attorney General,,Republican,Dave Yost,19146
Hancock,Auditor of State,,Democratic,Zack Space,7781
Hancock,Auditor of State,,Libertarian,Robert C. Coogan,1195
Hancock,Auditor of State,,Republican,Keith Faber,18811
Hancock,Governor,,Democratic,Richard Cordray,8427
Hancock,Governor,,Green,Constance Gadell-Newton,284
Hancock,Governor,,Libertarian,Travis M. Irvine,599
Hancock,Governor,,Republican,Mike DeWine,19112
Hancock,Secretary of State,,Democratic,Kathleen Clyde,8318
Hancock,Secretary of State,,Libertarian,Dustin R. Nanna,767
Hancock,Secretary of State,,Republican,Frank LaRose,18827
Hancock,Treasurer of State,,Democratic,Rob Richardson,7248
Hancock,Treasurer of State,,Republican,Robert Sprague,20945
Hancock,U.S. Senate,,Democratic,Sherrod Brown,10929
Hancock,U.S. Senate,,Republican,Jim Renacci,17123
Hardin,Attorney General,,Democratic,Steve Dettelbach,2776
Hardin,Attorney General,,Republican,Dave Yost,6582
Hardin,Auditor of State,,Democratic,Zack Space,2626
Hardin,Auditor of State,,Libertarian,Robert C. Coogan,347
Hardin,Auditor of State,,Republican,Keith Faber,6343
Hardin,Governor,,Democratic,Richard Cordray,2714
Hardin,Governor,,Green,Constance Gadell-Newton,142
Hardin,Governor,,Libertarian,Travis M. Irvine,248
Hardin,Governor,,Republican,Mike DeWine,6309
Hardin,Secretary of State,,Democratic,Kathleen Clyde,2679
Hardin,Secretary of State,,Libertarian,Dustin R. Nanna,239
Hardin,Secretary of State,,Republican,Frank LaRose,6382
Hardin,Treasurer of State,,Democratic,Rob Richardson,2492
Hardin,Treasurer of State,,Republican,Robert Sprague,6880
Hardin,U.S. Senate,,Democratic,Sherrod Brown,3497
Hardin,U.S. Senate,,Republican,Jim Renacci,5899
Harrison,Attorney General,,Democratic,Steve Dettelbach,2058
Harrison,Attorney General,,Republican,Dave Yost,3710
Harrison,Auditor of State,,Democratic,Zack Space,2363
Harrison,Auditor of State,,Libertarian,Robert C. Coogan,182
Harrison,Auditor of State,,Republican,Keith Faber,3248
Harrison,Governor,,Democratic,Richard Cordray,1780
Harrison,Governor,,Green,Constance Gadell-Newton,76
Harrison,Governor,,Libertarian,Travis M. Irvine,118
Harrison,Governor,,Republican,Mike DeWine,3851
Harrison,Secretary of State,,Democratic,Kathleen Clyde,1975
Harrison,Secretary of State,,Libertarian,Dustin R. Nanna,149
Harrison,Secretary of State,,Republican,Frank LaRose,3574
Harrison,Treasurer of State,,Democratic,Rob Richardson,2004
Harrison,Treasurer of State,,Republican,Robert Sprague,3645
Harrison,U.S. Senate,,Democratic,Sherrod Brown,2480
Harrison,U.S. Senate,,Republican,Jim Renacci,3327
Henry,Attorney General,,Democratic,Steve Dettelbach,3214
Henry,Attorney General,,Republican,Dave Yost,7187
Henry,Auditor of State,,Democratic,Zack Space,2859
Henry,Auditor of State,,Libertarian,Robert C. Coogan,420
Henry,Auditor of State,,Republican,Keith Faber,7164
Henry,Governor,,Democratic,Richard Cordray,3091
Henry,Governor,,Green,Constance Gadell-Newton,144
Henry,Governor,,Libertarian,Travis M. Irvine,245
Henry,Governor,,Republican,Mike DeWine,7255
Henry,Secretary of State,,Democratic,Kathleen Clyde,3106
Henry,Secretary of State,,Libertarian,Dustin R. Nanna,280
Henry,Secretary of State,,Republican,Frank LaRose,7071
Henry,Treasurer of State,,Democratic,Rob Richardson,3033
Henry,Treasurer of State,,Republican,Robert Sprague,7395
Henry,U.S. Senate,,Democratic,Sherrod Brown,4468
Henry,U.S. Senate,,Republican,Jim Renacci,6109
Highland,Attorney General,,Democratic,Steve Dettelbach,3382
Highland,Attorney General,,Republican,Dave Yost,10064
Highland,Auditor of State,,Democratic,Zack Space,3016
Highland,Auditor of State,,Libertarian,Robert C. Coogan,498
Highland,Auditor of State,,Republican,Keith Faber,9836
Highland,Governor,,Democratic,Richard Cordray,3222
Highland,Governor,,Green,Constance Gadell-Newton,161
Highland,Governor,,Libertarian,Travis M. Irvine,275
Highland,Governor,,Republican,Mike DeWine,9942
Highland,Secretary of State,,Democratic,Kathleen Clyde,3220
Highland,Secretary of State,,Libertarian,Dustin R. Nanna,306
Highland,Secretary of State,,Republican,Frank LaRose,9849
Highland,Treasurer of State,,Democratic,Rob Richardson,3222
Highland,Treasurer of State,,Republican,Robert Sprague,10110
Highland,U.S. Senate,,Democratic,Sherrod Brown,3939
Highland,U.S. Senate,,Republican,Jim Renacci,9526
Hocking,Attorney General,,Democratic,Steve Dettelbach,3533
Hocking,Attorney General,,Republican,Dave Yost,6190
Hocking,Auditor of State,,Democratic,Zack Space,3955
Hocking,Auditor of State,,Libertarian,Robert C. Coogan,333
Hocking,Auditor of State,,Republican,Keith Faber,5494
Hocking,Governor,,Democratic,Richard Cordray,3604
Hocking,Governor,,Green,Constance Gadell-Newton,136
Hocking,Governor,,Libertarian,Travis M. Irvine,226
Hocking,Governor,,Republican,Mike DeWine,5988
Hocking,Secretary of State,,Democratic,Kathleen Clyde,3569
Hocking,Secretary of State,,Libertarian,Dustin R. Nanna,262
Hocking,Secretary of State,,Republican,Frank LaRose,5874
Hocking,Treasurer of State,,Democratic,Rob Richardson,3574
Hocking,Treasurer of State,,Republican,Robert Sprague,6081
Hocking,U.S. Senate,,Democratic,Sherrod Brown,4408
Hocking,U.S. Senate,,Republican,Jim Renacci,5474
Holmes,Attorney General,,Democratic,Steve Dettelbach,1686
Holmes,Attorney General,,Republican,Dave Yost,7073
Holmes,Auditor of State,,Democratic,Zack Space,1792
Holmes,Auditor of State,,Libertarian,Robert C. Coogan,248
Holmes,Auditor of State,,Republican,Keith Faber,6660
Holmes,Governor,,Democratic,Richard Cordray,1595
Holmes,Governor,,Green,Constance Gadell-Newton,76
Holmes,Governor,,Libertarian,Travis M. Irvine,180
Holmes,Governor,,Republican,Mike DeWine,7031
Holmes,Secretary of State,,Democratic,Kathleen Clyde,1631
Holmes,Secretary of State,,Libertarian,Dustin R. Nanna,190
Holmes,Secretary of State,,Republican,Frank LaRose,6890
Holmes,Treasurer of State,,Democratic,Rob Richardson,1601
Holmes,Treasurer of State,,Republican,Robert Sprague,6986
Holmes,U.S. Senate,,Democratic,Sherrod Brown,2059
Holmes,U.S. Senate,,Republican,Jim Renacci,6755
Huron,Attorney General,,Democratic,Steve Dettelbach,6856
Huron,Attorney General,,Republican,Dave Yost,11849
Huron,Auditor of State,,Democratic,Zack Space,6246
Huron,Auditor of State,,Libertarian,Robert C. Coogan,892
Huron,Auditor of State,,Republican,Keith Faber,11262
Huron,Governor,,Democratic,Richard Cordray,6517
Huron,Governor,,Green,Constance Gadell-Newton,339
Huron,Governor,,Libertarian,Travis M. Irvine,542
Huron,Governor,,Republican,Mike DeWine,11536
Huron,Secretary of State,,Democratic,Kathleen Clyde,6598
Huron,Secretary of State,,Libertarian,Dustin R. Nanna,579
Huron,Secretary of State,,Republican,Frank LaRose,11414
Huron,Treasurer of State,,Democratic,Rob Richardson,6510
Huron,Treasurer of State,,Republican,Robert Sprague,11868
Huron,U.S. Senate,,Democratic,Sherrod Brown,8274
Huron,U.S. Senate,,Republican,Jim Renacci,10522
Jackson,Attorney General,,Democratic,Steve Dettelbach,2771
Jackson,Attorney General,,Republican,Dave Yost,7075
Jackson,Auditor of State,,Democratic,Zack Space,3391
Jackson,Auditor of State,,Libertarian,Robert C. Coogan,272
Jackson,Auditor of State,,Republican,Keith Faber,6357
Jackson,Governor,,Democratic,Richard Cordray,3047
Jackson,Governor,,Green,Constance Gadell-Newton,97
Jackson,Governor,,Libertarian,Travis M. Irvine,155
Jackson,Governor,,Republican,Mike DeWine,6913
Jackson,Secretary of State,,Democratic,Kathleen Clyde,2962
Jackson,Secretary of State,,Libertarian,Dustin R. Nanna,218
Jackson,Secretary of State,,Republican,Frank LaRose,6752
Jackson,Treasurer of State,,Democratic,Rob Richardson,2950
Jackson,Treasurer of State,,Republican,Robert Sprague,6942
Jackson,U.S. Senate,,Democratic,Sherrod Brown,3815
Jackson,U.S. Senate,,Republican,Jim Renacci,6255
Jefferson,Attorney General,,Democratic,Steve Dettelbach,10066
Jefferson,Attorney General,,Republican,Dave Yost,14108
Jefferson,Auditor of State,,Democratic,Zack Space,9663
Jefferson,Auditor of State,,Libertarian,Robert C. Coogan,1008
Jefferson,Auditor of State,,Republican,Keith Faber,13487
Jefferson,Governor,,Democratic,Richard Cordray,8890
Jefferson,Governor,,Green,Constance Gadell-Newton,302
Jefferson,Governor,,Libertarian,Travis M. Irvine,503
Jefferson,Governor,,Republican,Mike DeWine,14863
Jefferson,Secretary of State,,Democratic,Kathleen Clyde,9404
Jefferson,Secretary of State,,Libertarian,Dustin R. Nanna,517
Jefferson,Secretary of State,,Republican,Frank LaRose,14146
Jefferson,Treasurer of State,,Democratic,Rob Richardson,9691
Jefferson,Treasurer of State,,Republican,Robert Sprague,14279
Jefferson,U.S. Senate,,Democratic,Sherrod Brown,11376
Jefferson,U.S. Senate,,Republican,Jim Renacci,13180
Knox,Attorney General,,Democratic,Steve Dettelbach,7047
Knox,Attorney General,,Republican,Dave Yost,15383
Knox,Auditor of State,,Democratic,Zack Space,7724
Knox,Auditor of State,,Libertarian,Robert C. Coogan,727
Knox,Auditor of State,,Republican,Keith Faber,14234
Knox,Governor,,Democratic,Richard Cordray,7126
Knox,Governor,,Green,Constance Gadell-Newton,265
Knox,Governor,,Libertarian,Travis M. Irvine,454
Knox,Governor,,Republican,Mike DeWine,14726
Knox,Secretary of State,,Democratic,Kathleen Clyde,7104
Knox,Secretary of State,,Libertarian,Dustin R. Nanna,543
Knox,Secretary of State,,Republican,Frank LaRose,14926
Knox,Treasurer of State,,Democratic,Rob Richardson,6986
Knox,Treasurer of State,,Republican,Robert Sprague,15457
Knox,U.S. Senate,,Democratic,Sherrod Brown,8413
Knox,U.S. Senate,,Republican,Jim Renacci,14290
Lake,Attorney General,,Democratic,Steve Dettelbach,43577
Lake,Attorney General,,Republican,Dave Yost,50184
Lake,Auditor of State,,Democratic,Zack Space,40482
Lake,Auditor of State,,Libertarian,Robert C. Coogan,4057
Lake,Auditor of State,,Republican,Keith Faber,47938
Lake,Governor,,Democratic,Richard Cordray,41355
Lake,Governor,,Green,Constance Gadell-Newton,1197
Lake,Governor,,Libertarian,Travis M. Irvine,1743
Lake,Governor,,Republican,Mike DeWine,50783
Lake,Secretary of State,,Democratic,Kathleen Clyde,42192
Lake,Secretary of State,,Libertarian,Dustin R. Nanna,2141
Lake,Secretary of State,,Republican,Frank LaRose,49245
Lake,Treasurer of State,,Democratic,Rob Richardson,40787
Lake,Treasurer of State,,Republican,Robert Sprague,51651
Lake,U.S. Senate,,Democratic,Sherrod Brown,49276
Lake,U.S. Senate,,Republican,Jim Renacci,45313
Lawrence,Attorney General,,Democratic,Steve Dettelbach,6452
Lawrence,Attorney General,,Republican,Dave Yost,13734
Lawrence,Auditor of State,,Democratic,Zack Space,6340
Lawrence,Auditor of State,,Libertarian,Robert C. Coogan,709
Lawrence,Auditor of State,,Republican,Keith Faber,13021
Lawrence,Governor,,Democratic,Richard Cordray,6557
Lawrence,Governor,,Green,Constance Gadell-Newton,170
Lawrence,Governor,,Libertarian,Travis M. Irvine,312
Lawrence,Governor,,Republican,Mike DeWine,13510
Lawrence,Secretary of State,,Democratic,Kathleen Clyde,6613
Lawrence,Secretary of State,,Libertarian,Dustin R. Nanna,455
Lawrence,Secretary of State,,Republican,Frank LaRose,13241
Lawrence,Treasurer of State,,Democratic,Rob Richardson,6706
Lawrence,Treasurer of State,,Republican,Robert Sprague,13331
Lawrence,U.S. Senate,,Democratic,Sherrod Brown,8064
Lawrence,U.S. Senate,,Republican,Jim Renacci,12292
Licking,Attorney General,,Democratic,Steve Dettelbach,24235
Licking,Attorney General,,Republican,Dave Yost,43247
Licking,Auditor of State,,Democratic,Zack Space,26242
Licking,Auditor of State,,Libertarian,Robert C. Coogan,2260
Licking,Auditor of State,,Republican,Keith Faber,39198
Licking,Governor,,Democratic,Richard Cordray,25168
Licking,Governor,,Green,Constance Gadell-Newton,680
Licking,Governor,,Libertarian,Travis M. Irvine,1211
Licking,Governor,,Republican,Mike DeWine,41647
Licking,Secretary of State,,Democratic,Kathleen Clyde,24898
Licking,Secretary of State,,Libertarian,Dustin R. Nanna,1551
Licking,Secretary of State,,Republican,Frank LaRose,41523
Licking,Treasurer of State,,Democratic,Rob Richardson,24447
Licking,Treasurer of State,,Republican,Robert Sprague,42938
Licking,U.S. Senate,,Democratic,Sherrod Brown,29469
Licking,U.S. Senate,,Republican,Jim Renacci,39142
Logan,Attorney General,,Democratic,Steve Dettelbach,3943
Logan,Attorney General,,Republican,Dave Yost,12413
Logan,Auditor of State,,Democratic,Zack Space,3787
Logan,Auditor of State,,Libertarian,Robert C. Coogan,601
Logan,Auditor of State,,Republican,Keith Faber,12024
Logan,Governor,,Democratic,Richard Cordray,3989
Logan,Governor,,Green,Constance Gadell-Newton,218
Logan,Governor,,Libertarian,Travis M. Irvine,449
Logan,Governor,,Republican,Mike DeWine,11823
Logan,Secretary of State,,Democratic,Kathleen Clyde,4000
Logan,Secretary of State,,Libertarian,Dustin R. Nanna,437
Logan,Secretary of State,,Republican,Frank LaRose,11987
Logan,Treasurer of State,,Democratic,Rob Richardson,3916
Logan,Treasurer of State,,Republican,Robert Sprague,12417
Logan,U.S. Senate,,Democratic,Sherrod Brown,5235
Logan,U.S. Senate,,Republican,Jim Renacci,11243
Lorain,Attorney General,,Democratic,Steve Dettelbach,59152
Lorain,Attorney General,,Republican,Dave Yost,51084
Lorain,Auditor of State,,Democratic,Zack Space,56779
Lorain,Auditor of State,,Libertarian,Robert C. Coogan,4831
Lorain,Auditor of State,,Republican,Keith Faber,49411
Lorain,Governor,,Democratic,Richard Cordray,58846
Lorain,Governor,,Green,Constance Gadell-Newton,1348
Lorain,Governor,,Libertarian,Travis M. Irvine,2089
Lorain,Governor,,Republican,Mike DeWine,52268
Lorain,Secretary of State,,Democratic,Kathleen Clyde,58658
Lorain,Secretary of State,,Libertarian,Dustin R. Nanna,2798
Lorain,Secretary of State,,Republican,Frank LaRose,50537
Lorain,Treasurer of State,,Democratic,Rob Richardson,57222
Lorain,Treasurer of State,,Republican,Robert Sprague,53697
Lorain,U.S. Senate,,Democratic,Sherrod Brown,67452
Lorain,U.S. Senate,,Republican,Jim Renacci,46403
Lucas,Attorney General,,Democratic,Steve Dettelbach,91617
Lucas,Attorney General,,Republican,Dave Yost,58128
Lucas,Auditor of State,,Democratic,Zack Space,85124
Lucas,Auditor of State,,Libertarian,Robert C. Coogan,6813
Lucas,Auditor of State,,Republican,Keith Faber,56099
Lucas,Governor,,Democratic,Richard Cordray,90232
Lucas,Governor,,Green,Constance Gadell-Newton,1992
Lucas,Governor,,Libertarian,Travis M. Irvine,3296
Lucas,Governor,,Republican,Mike DeWine,57004
Lucas,Secretary of State,,Democratic,Kathleen Clyde,88129
Lucas,Secretary of State,,Libertarian,Dustin R. Nanna,4215
Lucas,Secretary of State,,Republican,Frank LaRose,56210
Lucas,Treasurer of State,,Democratic,Rob Richardson,86417
Lucas,Treasurer of State,,Republican,Robert Sprague,61320
Lucas,U.S. Senate,,Democratic,Sherrod Brown,100807
Lucas,U.S. Senate,,Republican,Jim Renacci,50223
Madison,Attorney General,,Democratic,Steve Dettelbach,4043
Madison,Attorney General,,Republican,Dave Yost,9717
Madison,Auditor of State,,Democratic,Zack Space,4270
Madison,Auditor of State,,Libertarian,Robert C. Coogan,506
Madison,Auditor of State,,Republican,Keith Faber,8869
Madison,Governor,,Democratic,Richard Cordray,4371
Madison,Governor,,Green,Constance Gadell-Newton,152
Madison,Governor,,Libertarian,Travis M. Irvine,255
Madison,Governor,,Republican,Mike DeWine,9084
Madison,Secretary of State,,Democratic,Kathleen Clyde,4129
Madison,Secretary of State,,Libertarian,Dustin R. Nanna,328
Madison,Secretary of State,,Republican,Frank LaRose,9239
Madison,Treasurer of State,,Democratic,Rob Richardson,4033
Madison,Treasurer of State,,Republican,Robert Sprague,9512
Madison,U.S. Senate,,Democratic,Sherrod Brown,5116
Madison,U.S. Senate,,Republican,Jim Renacci,8617
Mahoning,Attorney General,,Democratic,Steve Dettelbach,47228
Mahoning,Attorney General,,Republican,Dave Yost,41938
Mahoning,Auditor of State,,Democratic,Zack Space,46231
Mahoning,Auditor of State,,Libertarian,Robert C. Coogan,3395
Mahoning,Auditor of State,,Republican,Keith Faber,37478
Mahoning,Governor,,Democratic,Richard Cordray,49740
Mahoning,Governor,,Green,Constance Gadell-Newton,1015
Mahoning,Governor,,Libertarian,Travis M. Irvine,1273
Mahoning,Governor,,Republican,Mike DeWine,38689
Mahoning,Secretary of State,,Democratic,Kathleen Clyde,46171
Mahoning,Secretary of State,,Libertarian,Dustin R. Nanna,2008
Mahoning,Secretary of State,,Republican,Frank LaRose,41014
Mahoning,Treasurer of State,,Democratic,Rob Richardson,47747
Mahoning,Treasurer of State,,Republican,Robert Sprague,39528
Mahoning,U.S. Senate,,Democratic,Sherrod Brown,54594
Mahoning,U.S. Senate,,Republican,Jim Renacci,35654
Marion,Attorney General,,Democratic,Steve Dettelbach,7054
Marion,Attorney General,,Republican,Dave Yost,13290
Marion,Auditor of State,,Democratic,Zack Space,7015
Marion,Auditor of State,,Libertarian,Robert C. Coogan,989
Marion,Auditor of State,,Republican,Keith Faber,12201
Marion,Governor,,Democratic,Richard Cordray,7176
Marion,Governor,,Green,Constance Gadell-Newton,301
Marion,Governor,,Libertarian,Travis M. Irvine,477
Marion,Governor,,Republican,Mike DeWine,12631
Marion,Secretary of State,,Democratic,Kathleen Clyde,7096
Marion,Secretary of State,,Libertarian,Dustin R. Nanna,544
Marion,Secretary of State,,Republican,Frank LaRose,12603
Marion,Treasurer of State,,Democratic,Rob Richardson,7006
Marion,Treasurer of State,,Republican,Robert Sprague,13149
Marion,U.S. Senate,,Democratic,Sherrod Brown,8677
Marion,U.S. Senate,,Republican,Jim Renacci,11850
Medina,Attorney General,,Democratic,Steve Dettelbach,30397
Medina,Attorney General,,Republican,Dave Yost,42615
Medina,Auditor of State,,Democratic,Zack Space,28319
Medina,Auditor of State,,Libertarian,Robert C. Coogan,3026
Medina,Auditor of State,,Republican,Keith Faber,41864
Medina,Governor,,Democratic,Richard Cordray,29529
Medina,Governor,,Green,Constance Gadell-Newton,823
Medina,Governor,,Libertarian,Travis M. Irvine,1357
Medina,Governor,,Republican,Mike DeWine,43650
Medina,Secretary of State,,Democratic,Kathleen Clyde,29199
Medina,Secretary of State,,Libertarian,Dustin R. Nanna,1776
Medina,Secretary of State,,Republican,Frank LaRose,42922
Medina,Treasurer of State,,Democratic,Rob Richardson,28615
Medina,Treasurer of State,,Republican,Robert Sprague,44544
Medina,U.S. Senate,,Democratic,Sherrod Brown,34493
Medina,U.S. Senate,,Republican,Jim Renacci,40478
Meigs,Attorney General,,Democratic,Steve Dettelbach,2053
Meigs,Attorney General,,Republican,Dave Yost,5583
Meigs,Auditor of State,,Democratic,Zack Space,2200
Meigs,Auditor of State,,Libertarian,Robert C. Coogan,277
Meigs,Auditor of State,,Republican,Keith Faber,5186
Meigs,Governor,,Democratic,Richard Cordray,2290
Meigs,Governor,,Green,Constance Gadell-Newton,64
Meigs,Governor,,Libertarian,Travis M. Irvine,128
Meigs,Governor,,Republican,Mike DeWine,5383
Meigs,Secretary of State,,Democratic,Kathleen Clyde,2249
Meigs,Secretary of State,,Libertarian,Dustin R. Nanna,189
Meigs,Secretary of State,,Republican,Frank LaRose,5223
Meigs,Treasurer of State,,Democratic,Rob Richardson,2276
Meigs,Treasurer of State,,Republican,Robert Sprague,5347
Meigs,U.S. Senate,,Democratic,Sherrod Brown,2898
Meigs,U.S. Senate,,Republican,Jim Renacci,4926
Mercer,Attorney General,,Democratic,Steve Dettelbach,3241
Mercer,Attorney General,,Republican,Dave Yost,13797
Mercer,Auditor of State,,Democratic,Zack Space,2633
Mercer,Auditor of State,,Libertarian,Robert C. Coogan,443
Mercer,Auditor of State,,Republican,Keith Faber,14100
Mercer,Governor,,Democratic,Richard Cordray,3161
Mercer,Governor,,Green,Constance Gadell-Newton,162
Mercer,Governor,,Libertarian,Travis M. Irvine,313
Mercer,Governor,,Republican,Mike DeWine,13697
Mercer,Secretary of State,,Democratic,Kathleen Clyde,3221
Mercer,Secretary of State,,Libertarian,Dustin R. Nanna,301
Mercer,Secretary of State,,Republican,Frank LaRose,13498
Mercer,Treasurer of State,,Democratic,Rob Richardson,3243
Mercer,Treasurer of State,,Republican,Robert Sprague,13656
Mercer,U.S. Senate,,Democratic,Sherrod Brown,4504
Mercer,U.S. Senate,,Republican,Jim Renacci,12637
Miami,Attorney General,,Democratic,Steve Dettelbach,11418
Miami,Attorney General,,Republican,Dave Yost,29321
Miami,Auditor of State,,Democratic,Zack Space,10591
Miami,Auditor of State,,Libertarian,Robert C. Coogan,1687
Miami,Auditor of State,,Republican,Keith Faber,28789
Miami,Governor,,Democratic,Richard Cordray,11314
Miami,Governor,,Green,Constance Gadell-Newton,534
Miami,Governor,,Libertarian,Travis M. Irvine,968
Miami,Governor,,Republican,Mike DeWine,29014
Miami,Secretary of State,,Democratic,Kathleen Clyde,11217
Miami,Secretary of State,,Libertarian,Dustin R. Nanna,1114
Miami,Secretary of State,,Republican,Frank LaRose,28891
Miami,Treasurer of State,,Democratic,Rob Richardson,11209
Miami,Treasurer of State,,Republican,Robert Sprague,29812
Miami,U.S. Senate,,D,Sherrod Brown,14649
Miami,U.S. Senate,,R,Jim Renacci,26815
Monroe,Attorney General,,Democratic,Steve Dettelbach,2101
Monroe,Attorney General,,Republican,Dave Yost,3059
Monroe,Auditor of State,,Democratic,Zack Space,2066
Monroe,Auditor of State,,Libertarian,Robert C. Coogan,185
Monroe,Auditor of State,,Republican,Keith Faber,2875
Monroe,Governor,,Democratic,Richard Cordray,1760
Monroe,Governor,,Green,Constance Gadell-Newton,53
Monroe,Governor,,Libertarian,Travis M. Irvine,104
Monroe,Governor,,Republican,Mike DeWine,3219
Monroe,Secretary of State,,Democratic,Kathleen Clyde,2021
Monroe,Secretary of State,,Libertarian,Dustin R. Nanna,121
Monroe,Secretary of State,,Republican,Frank LaRose,2979
Monroe,Treasurer of State,,Democratic,Rob Richardson,2085
Monroe,Treasurer of State,,Republican,Robert Sprague,3001
Monroe,U.S. Senate,,Democratic,Sherrod Brown,2518
Monroe,U.S. Senate,,Republican,Jim Renacci,2765
Montgomery,Attorney General,,Democratic,Steve Dettelbach,101689
Montgomery,Attorney General,,Republican,Dave Yost,101493
Montgomery,Auditor of State,,Democratic,Zack Space,96710
Montgomery,Auditor of State,,Libertarian,Robert C. Coogan,8533
Montgomery,Auditor of State,,Republican,Keith Faber,96800
Montgomery,Governor,,Democratic,Richard Cordray,99812
Montgomery,Governor,,Green,Constance Gadell-Newton,2142
Montgomery,Governor,,Libertarian,Travis M. Irvine,4045
Montgomery,Governor,,Republican,Mike DeWine,100021
Montgomery,Secretary of State,,Democratic,Kathleen Clyde,101384
Montgomery,Secretary of State,,Libertarian,Dustin R. Nanna,4792
Montgomery,Secretary of State,,Republican,Frank LaRose,97538
Montgomery,Treasurer of State,,Democratic,Rob Richardson,100670
Montgomery,Treasurer of State,,Republican,Robert Sprague,101951
Montgomery,U.S. Senate,,Democratic,Sherrod Brown,115200
Montgomery,U.S. Senate,,Republican,Jim Renacci,90242
Morgan,Attorney General,,Democratic,Steve Dettelbach,1591
Morgan,Attorney General,,Republican,Dave Yost,3308
Morgan,Auditor of State,,Democratic,Zack Space,1928
Morgan,Auditor of State,,Libertarian,Robert C. Coogan,125
Morgan,Auditor of State,,Republican,Keith Faber,2958
Morgan,Governor,,Democratic,Richard Cordray,1663
Morgan,Governor,,Green,Constance Gadell-Newton,61
Morgan,Governor,,Libertarian,Travis M. Irvine,85
Morgan,Governor,,Republican,Mike DeWine,3297
Morgan,Secretary of State,,Democratic,Kathleen Clyde,1583
Morgan,Secretary of State,,Libertarian,Dustin R. Nanna,96
Morgan,Secretary of State,,Republican,Frank LaRose,3251
Morgan,Treasurer of State,,Democratic,Rob Richardson,1596
Morgan,Treasurer of State,,Republican,Robert Sprague,3338
Morgan,U.S. Senate,,Democratic,Sherrod Brown,2115
Morgan,U.S. Senate,,Republican,Jim Renacci,2916
Morrow,Attorney General,,Democratic,Steve Dettelbach,3473
Morrow,Attorney General,,Republican,Dave Yost,9516
Morrow,Auditor of State,,Democratic,Zack Space,3670
Morrow,Auditor of State,,Libertarian,Robert C. Coogan,494
Morrow,Auditor of State,,Republican,Keith Faber,8852
Morrow,Governor,,Democratic,Richard Cordray,3601
Morrow,Governor,,Green,Constance Gadell-Newton,183
Morrow,Governor,,Libertarian,Travis M. Irvine,297
Morrow,Governor,,Republican,Mike DeWine,9127
Morrow,Secretary of State,,Democratic,Kathleen Clyde,3493
Morrow,Secretary of State,,Libertarian,Dustin R. Nanna,365
Morrow,Secretary of State,,Republican,Frank LaRose,9153
Morrow,Treasurer of State,,Democratic,Rob Richardson,3492
Morrow,Treasurer of State,,Republican,Robert Sprague,9475
Morrow,U.S. Senate,,Democratic,Sherrod Brown,4361
Morrow,U.S. Senate,,Republican,Jim Renacci,8761
Muskingum,Attorney General,,Democratic,Steve Dettelbach,9922
Muskingum,Attorney General,,Republican,Dave Yost,18848
Muskingum,Auditor of State,,Democratic,Zack Space,11139
Muskingum,Auditor of State,,Libertarian,Robert C. Coogan,861
Muskingum,Auditor of State,,Republican,Keith Faber,16878
Muskingum,Governor,,Democratic,Richard Cordray,9653
Muskingum,Governor,,Green,Constance Gadell-Newton,372
Muskingum,Governor,,Libertarian,Travis M. Irvine,487
Muskingum,Governor,,Republican,Mike DeWine,18622
Muskingum,Secretary of State,,Democratic,Kathleen Clyde,9532
Muskingum,Secretary of State,,Libertarian,Dustin R. Nanna,732
Muskingum,Secretary of State,,Republican,Frank LaRose,18446
Muskingum,Treasurer of State,,Democratic,Rob Richardson,9741
Muskingum,Treasurer of State,,Republican,Robert Sprague,18513
Muskingum,U.S. Senate,,Democratic,Sherrod Brown,12395
Muskingum,U.S. Senate,,Republican,Jim Renacci,16504
Noble,Attorney General,,Democratic,Steve Dettelbach,1305
Noble,Attorney General,,Republican,Dave Yost,3227
Noble,Auditor of State,,Democratic,Zack Space,1418
Noble,Auditor of State,,Libertarian,Robert C. Coogan,138
Noble,Auditor of State,,Republican,Keith Faber,3036
Noble,Governor,,Democratic,Richard Cordray,1338
Noble,Governor,,Green,Constance Gadell-Newton,62
Noble,Governor,,Libertarian,Travis M. Irvine,88
Noble,Governor,,Republican,Mike DeWine,3146
Noble,Secretary of State,,Democratic,Kathleen Clyde,1325
Noble,Secretary of State,,Libertarian,Dustin R. Nanna,106
Noble,Secretary of State,,Republican,Frank LaRose,3129
Noble,Treasurer of State,,Democratic,Rob Richardson,1330
Noble,Treasurer of State,,Republican,Robert Sprague,3185
Noble,U.S. Senate,,Democratic,Sherrod Brown,1709
Noble,U.S. Senate,,Republican,Jim Renacci,2958
Ottawa,Attorney General,,Democratic,Steve Dettelbach,7766
Ottawa,Attorney General,,Republican,Dave Yost,10273
Ottawa,Auditor of State,,Democratic,Zack Space,7135
