county,office,district,party,candidate,votes
Defiance,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,6578
Defiance,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,16218
Defiance,Governor/Lieutenant Governor,,C,Dennis Spisak,526
Defiance,Governor/Lieutenant Governor,,D,Ted Strickland,11122
Defiance,Governor/Lieutenant Governor,,L,Ken Matesz,834
Defiance,Governor/Lieutenant Governor,,R,John Kasich,13354
Defiance,Secretary of State,,D,Maryellen O'Shaughnessy,7934
Defiance,Secretary of State,,L,Charles Earl,1364
Defiance,Secretary of State,,R,Jon Husted,15814
Defiance,Treasurer of State,,D,Kevin Boyce,8514
Defiance,Treasurer of State,,L,Matthew Cantrell,1194
Defiance,Treasurer of State,,R,Josh Mandel,15414
Defiance,U.S. Senate,,C,Eric Deaton,614
Defiance,U.S. Senate,,D,Lee Fisher,8024
Defiance,U.S. Senate,,G,Michael Pryce,334
Defiance,U.S. Senate,,R,Rob Portman,16134
Defiance,U.S. Senate,,S,Daniel LaBotz,252
Delaware,Attorney General,,D,Richard Cordray,50154
Delaware,Attorney General,,I,Robert Owens,4644
Delaware,Attorney General,,L,Marc Feldman,3548
Delaware,Attorney General,,R,Mike DeWine,78246
Delaware,Auditor of State,,D,David Pepper,36354
Delaware,Auditor of State,,L,L. Michael Howard,6304
Delaware,Auditor of State,,R,Dave Yost,92288
Delaware,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,32598
Delaware,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,85042
Delaware,Governor/Lieutenant Governor,,C,Dennis Spisak,1006
Delaware,Governor/Lieutenant Governor,,D,Ted Strickland,43976
Delaware,Governor/Lieutenant Governor,,L,Ken Matesz,2032
Delaware,Governor/Lieutenant Governor,,R,John Kasich,90570
Delaware,Secretary of State,,D,Maryellen O'Shaughnessy,38240
Delaware,Secretary of State,,L,Charles Earl,5222
Delaware,Secretary of State,,R,Jon Husted,91088
Delaware,Treasurer of State,,D,Kevin Boyce,38568
Delaware,Treasurer of State,,L,Matthew Cantrell,6098
Delaware,Treasurer of State,,R,Josh Mandel,89334
Delaware,U.S. Senate,,C,Eric Deaton,1994
Delaware,U.S. Senate,,D,Lee Fisher,35484
Delaware,U.S. Senate,,G,Michael Pryce,1580
Delaware,U.S. Senate,,L,Arthur Sullivan,12
Delaware,U.S. Senate,,R,Rob Portman,95708
Delaware,U.S. Senate,,S,Daniel LaBotz,624
Erie,Attorney General,,D,Richard Cordray,27472
Erie,Attorney General,,I,Robert Owens,2502
Erie,Attorney General,,L,Marc Feldman,1604
Erie,Attorney General,,R,Mike DeWine,25414
Erie,Auditor of State,,D,David Pepper,27084
Erie,Auditor of State,,L,L. Michael Howard,2654
Erie,Auditor of State,,R,Dave Yost,26038
Erie,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,14886
Erie,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,35488
Erie,Governor/Lieutenant Governor,,C,Dennis Spisak,1058
Erie,Governor/Lieutenant Governor,,D,Ted Strickland,28342
Erie,Governor/Lieutenant Governor,,L,Ken Matesz,1502
Erie,Governor/Lieutenant Governor,,R,John Kasich,26192
Erie,Secretary of State,,D,Maryellen O'Shaughnessy,26012
Erie,Secretary of State,,L,Charles Earl,3058
Erie,Secretary of State,,R,Jon Husted,26684
Erie,Treasurer of State,,D,Kevin Boyce,24656
Erie,Treasurer of State,,L,Matthew Cantrell,2778
Erie,Treasurer of State,,R,Josh Mandel,28236
Erie,U.S. Senate,,C,Eric Deaton,1020
Erie,U.S. Senate,,D,Lee Fisher,24356
Erie,U.S. Senate,,G,Michael Pryce,608
Erie,U.S. Senate,,R,Rob Portman,30242
Erie,U.S. Senate,,S,Daniel LaBotz,394
Fairfield,Attorney General,,D,Richard Cordray,39468
Fairfield,Attorney General,,I,Robert Owens,3732
Fairfield,Attorney General,,L,Marc Feldman,2980
Fairfield,Attorney General,,R,Mike DeWine,53596
Fairfield,Auditor of State,,D,David Pepper,32946
Fairfield,Auditor of State,,L,L. Michael Howard,5154
Fairfield,Auditor of State,,R,Dave Yost,59482
Fairfield,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,27736
Fairfield,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,57108
Fairfield,Governor/Lieutenant Governor,,C,Dennis Spisak,1288
Fairfield,Governor/Lieutenant Governor,,D,Ted Strickland,37590
Fairfield,Governor/Lieutenant Governor,,L,Ken Matesz,2356
Fairfield,Governor/Lieutenant Governor,,R,John Kasich,59488
Fairfield,Secretary of State,,D,Maryellen O'Shaughnessy,30732
Fairfield,Secretary of State,,L,Charles Earl,5190
Fairfield,Secretary of State,,R,Jon Husted,62344
Fairfield,Treasurer of State,,D,Kevin Boyce,31088
Fairfield,Treasurer of State,,L,Matthew Cantrell,4606
Fairfield,Treasurer of State,,R,Josh Mandel,62168
Fairfield,U.S. Senate,,C,Eric Deaton,1994
Fairfield,U.S. Senate,,D,Lee Fisher,28378
Fairfield,U.S. Senate,,G,Michael Pryce,1960
Fairfield,U.S. Senate,,R,Rob Portman,65978
Fairfield,U.S. Senate,,S,Daniel LaBotz,580
Fayette,Attorney General,,D,Richard Cordray,5386
Fayette,Attorney General,,I,Robert Owens,470
Fayette,Attorney General,,L,Marc Feldman,434
Fayette,Attorney General,,R,Mike DeWine,9282
Fayette,Auditor of State,,D,David Pepper,4814
Fayette,Auditor of State,,L,L. Michael Howard,750
Fayette,Auditor of State,,R,Dave Yost,9688
Fayette,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,4214
Fayette,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,9568
Fayette,Governor/Lieutenant Governor,,C,Dennis Spisak,180
Fayette,Governor/Lieutenant Governor,,D,Ted Strickland,5654
Fayette,Governor/Lieutenant Governor,,L,Ken Matesz,376
Fayette,Governor/Lieutenant Governor,,R,John Kasich,9228
Fayette,Secretary of State,,D,Maryellen O'Shaughnessy,4342
Fayette,Secretary of State,,L,Charles Earl,796
Fayette,Secretary of State,,R,Jon Husted,10146
Fayette,Treasurer of State,,D,Kevin Boyce,4342
Fayette,Treasurer of State,,L,Matthew Cantrell,744
Fayette,Treasurer of State,,R,Josh Mandel,10176
Fayette,U.S. Senate,,C,Eric Deaton,304
Fayette,U.S. Senate,,D,Lee Fisher,3816
Fayette,U.S. Senate,,G,Michael Pryce,342
Fayette,U.S. Senate,,R,Rob Portman,10844
Fayette,U.S. Senate,,S,Daniel LaBotz,70
Franklin,Attorney General,,D,Richard Cordray,440710
Franklin,Attorney General,,I,Robert Owens,15414
Franklin,Attorney General,,L,Marc Feldman,17810
Franklin,Attorney General,,R,Mike DeWine,285994
Franklin,Auditor of State,,D,David Pepper,371912
Franklin,Auditor of State,,L,L. Michael Howard,36856
Franklin,Auditor of State,,R,Dave Yost,333158
Franklin,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,258970
Franklin,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,389546
Franklin,Governor/Lieutenant Governor,,C,Dennis Spisak,7816
Franklin,Governor/Lieutenant Governor,,D,Ted Strickland,407724
Franklin,Governor/Lieutenant Governor,,G,David Sargent,8
Franklin,Governor/Lieutenant Governor,,L,Ken Matesz,13722
Franklin,Governor/Lieutenant Governor,,R,John Kasich,338974
Franklin,Secretary of State,,D,Maryellen O'Shaughnessy,377214
Franklin,Secretary of State,,L,Charles Earl,29046
Franklin,Secretary of State,,R,Jon Husted,343326
Franklin,Treasurer of State,,D,Kevin Boyce,375840
Franklin,Treasurer of State,,L,Matthew Cantrell,31510
Franklin,Treasurer of State,,R,Josh Mandel,338244
Franklin,U.S. Senate,,C,Eric Deaton,11278
Franklin,U.S. Senate,,D,Lee Fisher,352796
Franklin,U.S. Senate,,G,Michael Pryce,12764
Franklin,U.S. Senate,,L,Arthur Sullivan,60
Franklin,U.S. Senate,,R,Rob Portman,369020
Franklin,U.S. Senate,,S,Daniel LaBotz,6272
Fulton,Attorney General,,D,Richard Cordray,10024
Fulton,Attorney General,,I,Robert Owens,1116
Fulton,Attorney General,,L,Marc Feldman,1076
Fulton,Attorney General,,R,Mike DeWine,16642
Fulton,Auditor of State,,D,David Pepper,9874
Fulton,Auditor of State,,L,L. Michael Howard,1692
Fulton,Auditor of State,,R,Dave Yost,16734
Fulton,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,6366
Fulton,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,18930
Fulton,Governor/Lieutenant Governor,,C,Dennis Spisak,444
Fulton,Governor/Lieutenant Governor,,D,Ted Strickland,12262
Fulton,Governor/Lieutenant Governor,,L,Ken Matesz,896
Fulton,Governor/Lieutenant Governor,,R,John Kasich,15596
Fulton,Secretary of State,,D,Maryellen O'Shaughnessy,8340
Fulton,Secretary of State,,L,Charles Earl,1902
Fulton,Secretary of State,,R,Jon Husted,18090
Fulton,Treasurer of State,,D,Kevin Boyce,8816
Fulton,Treasurer of State,,L,Matthew Cantrell,1426
Fulton,Treasurer of State,,R,Josh Mandel,18206
Fulton,U.S. Senate,,C,Eric Deaton,610
Fulton,U.S. Senate,,D,Lee Fisher,8540
Fulton,U.S. Senate,,G,Michael Pryce,350
Fulton,U.S. Senate,,R,Rob Portman,19012
Fulton,U.S. Senate,,S,Daniel LaBotz,200
Gallia,Attorney General,,D,Richard Cordray,6340
Gallia,Attorney General,,I,Robert Owens,474
Gallia,Attorney General,,L,Marc Feldman,362
Gallia,Attorney General,,R,Mike DeWine,11534
Gallia,Auditor of State,,D,David Pepper,6244
Gallia,Auditor of State,,L,L. Michael Howard,842
Gallia,Auditor of State,,R,Dave Yost,11012
Gallia,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,4722
Gallia,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,11312
Gallia,Governor/Lieutenant Governor,,C,Dennis Spisak,180
Gallia,Governor/Lieutenant Governor,,D,Ted Strickland,9106
Gallia,Governor/Lieutenant Governor,,L,Ken Matesz,282
Gallia,Governor/Lieutenant Governor,,R,John Kasich,9618
Gallia,Secretary of State,,D,Maryellen O'Shaughnessy,6448
Gallia,Secretary of State,,L,Charles Earl,742
Gallia,Secretary of State,,R,Jon Husted,10926
Gallia,Treasurer of State,,D,Kevin Boyce,6440
Gallia,Treasurer of State,,L,Matthew Cantrell,726
Gallia,Treasurer of State,,R,Josh Mandel,11012
Gallia,U.S. Senate,,C,Eric Deaton,298
Gallia,U.S. Senate,,D,Lee Fisher,6298
Gallia,U.S. Senate,,G,Michael Pryce,218
Gallia,U.S. Senate,,R,Rob Portman,11506
Gallia,U.S. Senate,,S,Daniel LaBotz,162
Geauga,Attorney General,,D,Richard Cordray,27580
Geauga,Attorney General,,I,Robert Owens,3098
Geauga,Attorney General,,L,Marc Feldman,2236
Geauga,Attorney General,,R,Mike DeWine,40420
Geauga,Auditor of State,,D,David Pepper,25076
Geauga,Auditor of State,,L,L. Michael Howard,3780
Geauga,Auditor of State,,R,Dave Yost,42742
Geauga,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,17302
Geauga,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,45294
Geauga,Governor/Lieutenant Governor,,C,Dennis Spisak,1334
Geauga,Governor/Lieutenant Governor,,D,Ted Strickland,26296
Geauga,Governor/Lieutenant Governor,,L,Ken Matesz,1746
Geauga,Governor/Lieutenant Governor,,R,John Kasich,44624
Geauga,Secretary of State,,D,Maryellen O'Shaughnessy,22552
Geauga,Secretary of State,,L,Charles Earl,3650
Geauga,Secretary of State,,R,Jon Husted,45452
Geauga,Treasurer of State,,D,Kevin Boyce,19764
Geauga,Treasurer of State,,L,Matthew Cantrell,4378
Geauga,Treasurer of State,,R,Josh Mandel,48424
Geauga,U.S. Senate,,C,Eric Deaton,1296
Geauga,U.S. Senate,,D,Lee Fisher,21058
Geauga,U.S. Senate,,G,Michael Pryce,838
Geauga,U.S. Senate,,R,Rob Portman,49944
Geauga,U.S. Senate,,S,Daniel LaBotz,402
Greene,Attorney General,,D,Richard Cordray,37600
Greene,Attorney General,,I,Robert Owens,4040
Greene,Attorney General,,L,Marc Feldman,2972
Greene,Attorney General,,R,Mike DeWine,72212
Greene,Auditor of State,,D,David Pepper,37432
Greene,Auditor of State,,L,L. Michael Howard,5766
Greene,Auditor of State,,R,Dave Yost,71090
Greene,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,27052
Greene,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,73450
Greene,Governor/Lieutenant Governor,,C,Dennis Spisak,1644
Greene,Governor/Lieutenant Governor,,D,Ted Strickland,43122
Greene,Governor/Lieutenant Governor,,G,David Sargent,2
Greene,Governor/Lieutenant Governor,,L,Ken Matesz,2960
Greene,Governor/Lieutenant Governor,,R,John Kasich,69128
Greene,Secretary of State,,D,Maryellen O'Shaughnessy,34268
Greene,Secretary of State,,L,Charles Earl,5192
Greene,Secretary of State,,R,Jon Husted,75560
Greene,Treasurer of State,,D,Kevin Boyce,34220
Greene,Treasurer of State,,L,Matthew Cantrell,5378
Greene,Treasurer of State,,R,Josh Mandel,75056
Greene,U.S. Senate,,C,Eric Deaton,2030
Greene,U.S. Senate,,D,Lee Fisher,33410
Greene,U.S. Senate,,G,Michael Pryce,1000
Greene,U.S. Senate,,L,Arthur Sullivan,4
Greene,U.S. Senate,,R,Rob Portman,78652
Greene,U.S. Senate,,S,Daniel LaBotz,1038
Guernsey,Attorney General,,D,Richard Cordray,10792
Guernsey,Attorney General,,I,Robert Owens,1008
Guernsey,Attorney General,,L,Marc Feldman,632
Guernsey,Attorney General,,R,Mike DeWine,11718
Guernsey,Auditor of State,,D,David Pepper,9686
Guernsey,Auditor of State,,L,L. Michael Howard,1142
Guernsey,Auditor of State,,R,Dave Yost,12582
Guernsey,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,6922
Guernsey,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,14098
Guernsey,Governor/Lieutenant Governor,,C,Dennis Spisak,540
Guernsey,Governor/Lieutenant Governor,,D,Ted Strickland,11188
Guernsey,Governor/Lieutenant Governor,,L,Ken Matesz,772
Guernsey,Governor/Lieutenant Governor,,R,John Kasich,11800
Guernsey,Secretary of State,,D,Maryellen O'Shaughnessy,8712
Guernsey,Secretary of State,,L,Charles Earl,1430
Guernsey,Secretary of State,,R,Jon Husted,13260
Guernsey,Treasurer of State,,D,Kevin Boyce,8522
Guernsey,Treasurer of State,,L,Matthew Cantrell,1188
Guernsey,Treasurer of State,,R,Josh Mandel,13822
Guernsey,U.S. Senate,,C,Eric Deaton,604
Guernsey,U.S. Senate,,D,Lee Fisher,8348
Guernsey,U.S. Senate,,G,Michael Pryce,434
Guernsey,U.S. Senate,,L,Arthur Sullivan,2
Guernsey,U.S. Senate,,R,Rob Portman,14324
Guernsey,U.S. Senate,,S,Daniel LaBotz,172
Hamilton,Attorney General,,D,Richard Cordray,264214
Hamilton,Attorney General,,I,Robert Owens,20174
Hamilton,Attorney General,,L,Marc Feldman,14192
Hamilton,Attorney General,,R,Mike DeWine,269646
Hamilton,Auditor of State,,D,David Pepper,290754
Hamilton,Auditor of State,,L,L. Michael Howard,19914
Hamilton,Auditor of State,,R,Dave Yost,254970
Hamilton,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,159758
Hamilton,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,327428
Hamilton,Governor/Lieutenant Governor,,C,Dennis Spisak,6556
Hamilton,Governor/Lieutenant Governor,,D,Ted Strickland,264174
Hamilton,Governor/Lieutenant Governor,,G,David Sargent,2
Hamilton,Governor/Lieutenant Governor,,L,Ken Matesz,10932
Hamilton,Governor/Lieutenant Governor,,R,John Kasich,286444
Hamilton,Secretary of State,,D,Maryellen O'Shaughnessy,241616
Hamilton,Secretary of State,,L,Charles Earl,20626
Hamilton,Secretary of State,,R,Jon Husted,295040
Hamilton,Treasurer of State,,D,Kevin Boyce,235086
Hamilton,Treasurer of State,,L,Matthew Cantrell,23278
Hamilton,Treasurer of State,,R,Josh Mandel,297082
Hamilton,U.S. Senate,,C,Eric Deaton,5734
Hamilton,U.S. Senate,,D,Lee Fisher,225876
Hamilton,U.S. Senate,,G,Michael Pryce,2522
Hamilton,U.S. Senate,,L,Arthur Sullivan,8
Hamilton,U.S. Senate,,R,Rob Portman,332174
Hamilton,U.S. Senate,,S,Daniel LaBotz,4562
Hancock,Attorney General,,D,Richard Cordray,13436
Hancock,Attorney General,,I,Robert Owens,2852
Hancock,Attorney General,,L,Marc Feldman,1474
Hancock,Attorney General,,R,Mike DeWine,30918
Hancock,Auditor of State,,D,David Pepper,12874
Hancock,Auditor of State,,L,L. Michael Howard,2400
Hancock,Auditor of State,,R,Dave Yost,32458
Hancock,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,11592
Hancock,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,31442
Hancock,Governor/Lieutenant Governor,,C,Dennis Spisak,786
Hancock,Governor/Lieutenant Governor,,D,Ted Strickland,16900
Hancock,Governor/Lieutenant Governor,,L,Ken Matesz,1336
Hancock,Governor/Lieutenant Governor,,R,John Kasich,30126
Hancock,Secretary of State,,D,Maryellen O'Shaughnessy,10882
Hancock,Secretary of State,,L,Charles Earl,2526
Hancock,Secretary of State,,R,Jon Husted,34630
Hancock,Treasurer of State,,D,Kevin Boyce,11676
Hancock,Treasurer of State,,L,Matthew Cantrell,2114
Hancock,Treasurer of State,,R,Josh Mandel,34126
Hancock,U.S. Senate,,C,Eric Deaton,952
Hancock,U.S. Senate,,D,Lee Fisher,11090
Hancock,U.S. Senate,,G,Michael Pryce,566
Hancock,U.S. Senate,,R,Rob Portman,35666
Hancock,U.S. Senate,,S,Daniel LaBotz,326
Hardin,Attorney General,,D,Richard Cordray,6420
Hardin,Attorney General,,I,Robert Owens,994
Hardin,Attorney General,,L,Marc Feldman,674
Hardin,Attorney General,,R,Mike DeWine,9636
Hardin,Auditor of State,,D,David Pepper,5654
Hardin,Auditor of State,,L,L. Michael Howard,1158
Hardin,Auditor of State,,R,Dave Yost,10534
Hardin,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,5024
Hardin,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,10794
Hardin,Governor/Lieutenant Governor,,C,Dennis Spisak,448
Hardin,Governor/Lieutenant Governor,,D,Ted Strickland,7004
Hardin,Governor/Lieutenant Governor,,L,Ken Matesz,698
Hardin,Governor/Lieutenant Governor,,R,John Kasich,9808
Hardin,Secretary of State,,D,Maryellen O'Shaughnessy,4996
Hardin,Secretary of State,,L,Charles Earl,1230
Hardin,Secretary of State,,R,Jon Husted,11244
Hardin,Treasurer of State,,D,Kevin Boyce,5250
Hardin,Treasurer of State,,L,Matthew Cantrell,1088
Hardin,Treasurer of State,,R,Josh Mandel,11086
Hardin,U.S. Senate,,C,Eric Deaton,440
Hardin,U.S. Senate,,D,Lee Fisher,4934
Hardin,U.S. Senate,,G,Michael Pryce,408
Hardin,U.S. Senate,,R,Rob Portman,11732
Hardin,U.S. Senate,,S,Daniel LaBotz,92
Harrison,Attorney General,,D,Richard Cordray,5190
Harrison,Attorney General,,I,Robert Owens,474
Harrison,Attorney General,,L,Marc Feldman,312
Harrison,Attorney General,,R,Mike DeWine,5246
Harrison,Auditor of State,,D,David Pepper,4612
Harrison,Auditor of State,,L,L. Michael Howard,582
Harrison,Auditor of State,,R,Dave Yost,5814
Harrison,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,3694
Harrison,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,6172
Harrison,Governor/Lieutenant Governor,,C,Dennis Spisak,240
Harrison,Governor/Lieutenant Governor,,D,Ted Strickland,5680
Harrison,Governor/Lieutenant Governor,,L,Ken Matesz,328
Harrison,Governor/Lieutenant Governor,,R,John Kasich,5096
Harrison,Secretary of State,,D,Maryellen O'Shaughnessy,4664
Harrison,Secretary of State,,L,Charles Earl,664
Harrison,Secretary of State,,R,Jon Husted,5702
Harrison,Treasurer of State,,D,Kevin Boyce,4654
Harrison,Treasurer of State,,L,Matthew Cantrell,528
Harrison,Treasurer of State,,R,Josh Mandel,5908
Harrison,U.S. Senate,,C,Eric Deaton,314
Harrison,U.S. Senate,,D,Lee Fisher,4852
Harrison,U.S. Senate,,G,Michael Pryce,140
Harrison,U.S. Senate,,R,Rob Portman,5760
Harrison,U.S. Senate,,S,Daniel LaBotz,110
Henry,Attorney General,,D,Richard Cordray,6278
Henry,Attorney General,,I,Robert Owens,612
Henry,Attorney General,,L,Marc Feldman,676
Henry,Attorney General,,R,Mike DeWine,12156
Henry,Auditor of State,,D,David Pepper,6476
Henry,Auditor of State,,L,L. Michael Howard,1034
Henry,Auditor of State,,R,Dave Yost,11718
Henry,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,4622
Henry,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,12786
Henry,Governor/Lieutenant Governor,,C,Dennis Spisak,426
Henry,Governor/Lieutenant Governor,,D,Ted Strickland,7844
Henry,Governor/Lieutenant Governor,,L,Ken Matesz,556
Henry,Governor/Lieutenant Governor,,R,John Kasich,11058
Henry,Secretary of State,,D,Maryellen O'Shaughnessy,4982
Henry,Secretary of State,,L,Charles Earl,1122
Henry,Secretary of State,,R,Jon Husted,13128
Henry,Treasurer of State,,D,Kevin Boyce,5458
Henry,Treasurer of State,,L,Matthew Cantrell,930
Henry,Treasurer of State,,R,Josh Mandel,12892
Henry,U.S. Senate,,C,Eric Deaton,352
Henry,U.S. Senate,,D,Lee Fisher,5246
Henry,U.S. Senate,,G,Michael Pryce,204
Henry,U.S. Senate,,R,Rob Portman,13574
Henry,U.S. Senate,,S,Daniel LaBotz,174
Highland,Attorney General,,D,Richard Cordray,7494
Highland,Attorney General,,I,Robert Owens,962
Highland,Attorney General,,L,Marc Feldman,790
Highland,Attorney General,,R,Mike DeWine,15230
Highland,Auditor of State,,D,David Pepper,7492
Highland,Auditor of State,,L,L. Michael Howard,1518
Highland,Auditor of State,,R,Dave Yost,15184
Highland,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,6736
Highland,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,15074
Highland,Governor/Lieutenant Governor,,C,Dennis Spisak,458
Highland,Governor/Lieutenant Governor,,D,Ted Strickland,8430
Highland,Governor/Lieutenant Governor,,G,David Sargent,20
Highland,Governor/Lieutenant Governor,,L,Ken Matesz,764
Highland,Governor/Lieutenant Governor,,R,John Kasich,14910
Highland,Secretary of State,,D,Maryellen O'Shaughnessy,6446
Highland,Secretary of State,,L,Charles Earl,1470
Highland,Secretary of State,,R,Jon Husted,16216
Highland,Treasurer of State,,D,Kevin Boyce,6512
Highland,Treasurer of State,,L,Matthew Cantrell,1298
Highland,Treasurer of State,,R,Josh Mandel,16336
Highland,U.S. Senate,,C,Eric Deaton,550
Highland,U.S. Senate,,D,Lee Fisher,5760
Highland,U.S. Senate,,G,Michael Pryce,338
Highland,U.S. Senate,,L,Arthur Sullivan,22
Highland,U.S. Senate,,R,Rob Portman,17680
Highland,U.S. Senate,,S,Daniel LaBotz,158
Hocking,Attorney General,,D,Richard Cordray,8368
Hocking,Attorney General,,I,Robert Owens,828
Hocking,Attorney General,,L,Marc Feldman,778
Hocking,Attorney General,,R,Mike DeWine,7784
Hocking,Auditor of State,,D,David Pepper,7606
Hocking,Auditor of State,,L,L. Michael Howard,1330
Hocking,Auditor of State,,R,Dave Yost,8386
Hocking,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,5434
Hocking,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,10154
Hocking,Governor/Lieutenant Governor,,C,Dennis Spisak,256
Hocking,Governor/Lieutenant Governor,,D,Ted Strickland,8882
Hocking,Governor/Lieutenant Governor,,L,Ken Matesz,580
Hocking,Governor/Lieutenant Governor,,R,John Kasich,8368
Hocking,Secretary of State,,D,Maryellen O'Shaughnessy,6954
Hocking,Secretary of State,,L,Charles Earl,1356
Hocking,Secretary of State,,R,Jon Husted,9146
Hocking,Treasurer of State,,D,Kevin Boyce,6996
Hocking,Treasurer of State,,L,Matthew Cantrell,1086
Hocking,Treasurer of State,,R,Josh Mandel,9450
Hocking,U.S. Senate,,C,Eric Deaton,564
Hocking,U.S. Senate,,D,Lee Fisher,6448
Hocking,U.S. Senate,,G,Michael Pryce,406
Hocking,U.S. Senate,,R,Rob Portman,10098
Hocking,U.S. Senate,,S,Daniel LaBotz,118
Holmes,Attorney General,,D,Richard Cordray,4064
Holmes,Attorney General,,I,Robert Owens,1032
Holmes,Attorney General,,L,Marc Feldman,656
Holmes,Attorney General,,R,Mike DeWine,11174
Holmes,Auditor of State,,D,David Pepper,3654
Holmes,Auditor of State,,L,L. Michael Howard,892
Holmes,Auditor of State,,R,Dave Yost,11838
Holmes,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,3960
Holmes,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,9650
Holmes,Governor/Lieutenant Governor,,C,Dennis Spisak,308
Holmes,Governor/Lieutenant Governor,,D,Ted Strickland,4424
Holmes,Governor/Lieutenant Governor,,L,Ken Matesz,634
Holmes,Governor/Lieutenant Governor,,R,John Kasich,11934
Holmes,Secretary of State,,D,Maryellen O'Shaughnessy,3354
Holmes,Secretary of State,,L,Charles Earl,948
Holmes,Secretary of State,,R,Jon Husted,12108
Holmes,Treasurer of State,,D,Kevin Boyce,3312
Holmes,Treasurer of State,,L,Matthew Cantrell,864
Holmes,Treasurer of State,,R,Josh Mandel,12262
Holmes,U.S. Senate,,C,Eric Deaton,452
Holmes,U.S. Senate,,D,Lee Fisher,3070
Holmes,U.S. Senate,,G,Michael Pryce,254
Holmes,U.S. Senate,,R,Rob Portman,12986
Holmes,U.S. Senate,,S,Daniel LaBotz,102
Huron,Attorney General,,D,Richard Cordray,12204
Huron,Attorney General,,I,Robert Owens,2544
Huron,Attorney General,,L,Marc Feldman,1132
Huron,Attorney General,,R,Mike DeWine,17058
Huron,Auditor of State,,D,David Pepper,11792
Huron,Auditor of State,,L,L. Michael Howard,1978
Huron,Auditor of State,,R,Dave Yost,18326
Huron,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Eric Brown,8430
Huron,Chief Justice of the Supreme Court - Term Commencing 01/01/2011,,,Maureen O'Connor,20844
Huron,Governor/Lieutenant Governor,,C,Dennis Spisak,722
Huron,Governor/Lieutenant Governor,,D,Ted Strickland,13094
Huron,Governor/Lieutenant Governor,,L,Ken Matesz,1226
Huron,Governor/Lieutenant Governor,,R,John Kasich,18102
Huron,Secretary of State,,D,Maryellen O'Shaughnessy,10806
Huron,Secretary of State,,L,Charles Earl,2146
Huron,Secretary of State,,R,Jon Husted,19248
Huron,Treasurer of State,,D,Kevin Boyce,10462
Huron,Treasurer of State,,L,Matthew Cantrell,1792
Huron,Treasurer of State,,R,Josh Mandel,20108
Huron,U.S. Senate,,C,Eric Deaton,738
Huron,U.S. Senate,,D,Lee Fisher,10288
