county,office,district,party,candidate,votes
Guernsey,President/Vice-President,,CP,Chuck Baldwin,79
Guernsey,President/Vice-President,,D,Barack Obama,7625
Guernsey,President/Vice-President,,GR,Cynthia McKinney,48
Guernsey,President/Vice-President,,I,Ralph Nader,228
Guernsey,President/Vice-President,,I,Richard Duncan,40
Guernsey,President/Vice-President,,L,Bob Barr,85
Guernsey,President/Vice-President,,R,John McCain,9197
Guernsey,President/Vice-President,,SO,Brian Moore,22
Guernsey,State Senate,20,D,Rick Shriver,6484
Guernsey,State Senate,20,GR,Timothy Kettler,881
Guernsey,State Senate,20,R,Jimmy Stewart,8812
Guernsey,U.S. House,18,D,Zack Space,10177
Guernsey,U.S. House,18,R,Fred Dailey,6506
Hamilton,Attorney General,,D,Richard Cordray,197463
Hamilton,Attorney General,,I,Robert Owens,19495
Hamilton,Attorney General,,R,Mike Crites,151298
Hamilton,President/Vice-President,,CP,Chuck Baldwin,571
Hamilton,President/Vice-President,,D,Barack Obama,225213
Hamilton,President/Vice-President,,GR,Cynthia McKinney,397
Hamilton,President/Vice-President,,I,Ralph Nader,1903
Hamilton,President/Vice-President,,I,Richard Duncan,98
Hamilton,President/Vice-President,,L,Bob Barr,1267
Hamilton,President/Vice-President,,R,John McCain,195530
Hamilton,President/Vice-President,,SO,Brian Moore,78
Hamilton,State House,28,D,Connie Pillich,31401
Hamilton,State House,28,R,Virgil Lovitt,25849
Hamilton,State House,29,D,Adam Noe,25547
Hamilton,State House,29,R,Louis Blessing,30802
Hamilton,State House,30,D,Bob Klug,15343
Hamilton,State House,30,R,Bob Mecklenborg,44338
Hamilton,State House,31,D,Denise Driehaus,25600
Hamilton,State House,31,R,Steve Johnson,11735
Hamilton,State House,32,D,Dale Mallory,35042
Hamilton,State House,32,R,Theo Barnes,8617
Hamilton,State House,33,D,Tyrone Yates,36408
Hamilton,State House,33,R,Thomas Brown,10698
Hamilton,State House,34,D,Jeff Sinnard,23273
Hamilton,State House,34,R,Peter Stautberg,34334
Hamilton,State House,35,I,Jonathan Morris,6
Hamilton,State House,35,I,Marcia Garrison,216
Hamilton,State House,35,R,Ron Maag,23634
Hamilton,State Senate,8,D,Daniel McCarthy,69425
Hamilton,State Senate,8,R,William Seitz,101944
Hamilton,U.S. House,1,D,Steve Driehaus,151913
Hamilton,U.S. House,1,I,Eric Wilson,85
Hamilton,U.S. House,1,I,Rich Stevenson,67
Hamilton,U.S. House,1,R,Steve Chabot,131226
Hamilton,U.S. House,2,D,Victoria Wulsin,53970
Hamilton,U.S. House,2,I,David Krikorian,22511
Hamilton,U.S. House,2,I,James Condit,19
Hamilton,U.S. House,2,R,Jean Schmidt,53040
Hancock,Attorney General,,D,Richard Cordray,12208
Hancock,Attorney General,,I,Robert Owens,1872
Hancock,Attorney General,,R,Mike Crites,18821
Hancock,President/Vice-President,,CP,Chuck Baldwin,120
Hancock,President/Vice-President,,D,Barack Obama,13870
Hancock,President/Vice-President,,GR,Cynthia McKinney,62
Hancock,President/Vice-President,,I,Ralph Nader,309
Hancock,President/Vice-President,,I,Richard Duncan,27
Hancock,President/Vice-President,,L,Bob Barr,152
Hancock,President/Vice-President,,R,John McCain,22420
Hancock,President/Vice-President,,SO,Brian Moore,21
Hancock,State House,76,I,Patrick Matheny,702
Hancock,State House,76,R,Clifford Hite,28379
Hancock,U.S. House,4,D,Mike Carroll,10578
Hancock,U.S. House,4,R,Jim Jordan,23658
Hardin,Attorney General,,D,Richard Cordray,5146
Hardin,Attorney General,,I,Robert Owens,603
Hardin,Attorney General,,R,Mike Crites,6172
Hardin,President/Vice-President,,CP,Chuck Baldwin,55
Hardin,President/Vice-President,,D,Barack Obama,5013
Hardin,President/Vice-President,,GR,Cynthia McKinney,51
Hardin,President/Vice-President,,I,Ralph Nader,139
Hardin,President/Vice-President,,I,Richard Duncan,14
Hardin,President/Vice-President,,L,Bob Barr,76
Hardin,President/Vice-President,,R,John McCain,7749
Hardin,President/Vice-President,,SO,Brian Moore,16
Hardin,State House,76,I,Patrick Matheny,10
Hardin,State House,76,R,Clifford Hite,9311
Hardin,U.S. House,4,D,Mike Carroll,4046
Hardin,U.S. House,4,R,Jim Jordan,8245
Harrison,Attorney General,,D,Richard Cordray,4225
Harrison,Attorney General,,I,Robert Owens,402
Harrison,Attorney General,,R,Mike Crites,2478
Harrison,President/Vice-President,,CP,Chuck Baldwin,38
Harrison,President/Vice-President,,D,Barack Obama,3683
Harrison,President/Vice-President,,GR,Cynthia McKinney,24
Harrison,President/Vice-President,,I,Ralph Nader,104
Harrison,President/Vice-President,,I,Richard Duncan,19
Harrison,President/Vice-President,,L,Bob Barr,27
Harrison,President/Vice-President,,R,John McCain,3872
Harrison,President/Vice-President,,SO,Brian Moore,20
Harrison,State Senate,30,D,Jason Wilson,4651
Harrison,State Senate,30,R,Tim Ginter,2869
Harrison,U.S. House,18,D,Zack Space,4975
Harrison,U.S. House,18,R,Fred Dailey,2635
Henry,Attorney General,,D,Richard Cordray,6030
Henry,Attorney General,,I,Robert Owens,751
Henry,Attorney General,,R,Mike Crites,6363
Henry,President/Vice-President,,CP,Chuck Baldwin,46
Henry,President/Vice-President,,D,Barack Obama,6320
Henry,President/Vice-President,,GR,Cynthia McKinney,32
Henry,President/Vice-President,,I,Ralph Nader,115
Henry,President/Vice-President,,I,Richard Duncan,10
Henry,President/Vice-President,,L,Bob Barr,66
Henry,President/Vice-President,,R,John McCain,8239
Henry,President/Vice-President,,SO,Brian Moore,12
Henry,State House,75,R,Lynn Wachtmann,11055
Henry,U.S. House,5,D,George Mays,4115
Henry,U.S. House,5,R,Bob Latta,10016
Highland,Attorney General,,D,Richard Cordray,7266
Highland,Attorney General,,I,Robert Owens,840
Highland,Attorney General,,R,Mike Crites,7978
Highland,President/Vice-President,,CP,Chuck Baldwin,58
Highland,President/Vice-President,,D,Barack Obama,6856
Highland,President/Vice-President,,GR,Cynthia McKinney,42
Highland,President/Vice-President,,I,Ralph Nader,204
Highland,President/Vice-President,,I,Richard Duncan,25
Highland,President/Vice-President,,L,Bob Barr,76
Highland,President/Vice-President,,R,John McCain,11907
Highland,President/Vice-President,,SO,Brian Moore,18
Highland,U.S. House,3,D,Jane Mitakides,6073
Highland,U.S. House,3,R,Mike Turner,12225
Hocking,Attorney General,,D,Richard Cordray,6918
Hocking,Attorney General,,I,Robert Owens,670
Hocking,Attorney General,,R,Mike Crites,4216
Hocking,President/Vice-President,,CP,Chuck Baldwin,50
Hocking,President/Vice-President,,D,Barack Obama,6259
Hocking,President/Vice-President,,GR,Cynthia McKinney,38
Hocking,President/Vice-President,,I,Ralph Nader,154
Hocking,President/Vice-President,,I,Richard Duncan,18
Hocking,President/Vice-President,,L,Bob Barr,58
Hocking,President/Vice-President,,R,John McCain,6364
Hocking,President/Vice-President,,SO,Brian Moore,19
Hocking,U.S. House,18,D,Zack Space,7565
Hocking,U.S. House,18,R,Fred Dailey,4627
Holmes,Attorney General,,D,Richard Cordray,2910
Holmes,Attorney General,,I,Robert Owens,562
Holmes,Attorney General,,R,Mike Crites,5436
Holmes,President/Vice-President,,CP,Chuck Baldwin,52
Holmes,President/Vice-President,,D,Barack Obama,3141
Holmes,President/Vice-President,,GR,Cynthia McKinney,25
Holmes,President/Vice-President,,I,Ralph Nader,113
Holmes,President/Vice-President,,I,Richard Duncan,17
Holmes,President/Vice-President,,L,Bob Barr,35
Holmes,President/Vice-President,,R,John McCain,7720
Holmes,President/Vice-President,,SO,Brian Moore,9
Holmes,State Senate,22,D,James Riley,2286
Holmes,State Senate,22,R,Bob Gibbs,8302
Holmes,U.S. House,18,D,Zack Space,3829
Holmes,U.S. House,18,R,Fred Dailey,6409
Huron,Attorney General,,D,Richard Cordray,11747
Huron,Attorney General,,I,Robert Owens,1550
Huron,Attorney General,,R,Mike Crites,9397
Huron,President/Vice-President,,CP,Chuck Baldwin,96
Huron,President/Vice-President,,D,Barack Obama,12076
Huron,President/Vice-President,,GR,Cynthia McKinney,71
Huron,President/Vice-President,,I,Ralph Nader,212
Huron,President/Vice-President,,I,Richard Duncan,29
Huron,President/Vice-President,,L,Bob Barr,122
Huron,President/Vice-President,,R,John McCain,12884
Huron,President/Vice-President,,SO,Brian Moore,29
Huron,State House,58,D,Terry Traster,9595
Huron,State House,58,R,Terry Boose,14642
Huron,U.S. House,5,D,George Mays,10127
Huron,U.S. House,5,R,Bob Latta,13124
Jackson,Attorney General,,D,Richard Cordray,6014
Jackson,Attorney General,,I,Robert Owens,817
Jackson,Attorney General,,R,Mike Crites,5389
Jackson,President/Vice-President,,CP,Chuck Baldwin,52
Jackson,President/Vice-President,,D,Barack Obama,5397
Jackson,President/Vice-President,,GR,Cynthia McKinney,32
Jackson,President/Vice-President,,I,Ralph Nader,179
Jackson,President/Vice-President,,I,Richard Duncan,22
Jackson,President/Vice-President,,L,Bob Barr,70
Jackson,President/Vice-President,,R,John McCain,8219
Jackson,President/Vice-President,,SO,Brian Moore,22
Jackson,U.S. House,18,D,Zack Space,7645
Jackson,U.S. House,18,R,Fred Dailey,5649
Jefferson,Attorney General,,D,Richard Cordray,19521
Jefferson,Attorney General,,I,Robert Owens,1918
Jefferson,Attorney General,,R,Mike Crites,10977
Jefferson,President/Vice-President,,CP,Chuck Baldwin,73
Jefferson,President/Vice-President,,D,Barack Obama,17635
Jefferson,President/Vice-President,,GR,Cynthia McKinney,57
Jefferson,President/Vice-President,,I,Ralph Nader,395
Jefferson,President/Vice-President,,I,Richard Duncan,48
Jefferson,President/Vice-President,,L,Bob Barr,138
Jefferson,President/Vice-President,,R,John McCain,17559
Jefferson,President/Vice-President,,SO,Brian Moore,32
Jefferson,State Senate,30,D,Jason Wilson,21625
Jefferson,State Senate,30,R,Tim Ginter,12735
Jefferson,U.S. House,6,D,Charlie Wilson,24504
Jefferson,U.S. House,6,GR,Dennis Spisak,1186
Jefferson,U.S. House,6,R,Richard Stobbs,9087
Knox,Attorney General,,D,Richard Cordray,12048
Knox,Attorney General,,I,Robert Owens,1425
Knox,Attorney General,,R,Mike Crites,12307
Knox,President/Vice-President,,CP,Chuck Baldwin,139
Knox,President/Vice-President,,D,Barack Obama,11014
Knox,President/Vice-President,,GR,Cynthia McKinney,47
Knox,President/Vice-President,,I,Ralph Nader,233
Knox,President/Vice-President,,I,Richard Duncan,33
Knox,President/Vice-President,,L,Bob Barr,106
Knox,President/Vice-President,,R,John McCain,16640
Knox,President/Vice-President,,SO,Brian Moore,15
Knox,U.S. House,18,D,Zack Space,12398
Knox,U.S. House,18,R,Fred Dailey,14794
Lake,Attorney General,,D,Richard Cordray,60210
Lake,Attorney General,,I,Robert Owens,5384
Lake,Attorney General,,R,Mike Crites,39890
Lake,President/Vice-President,,CP,Chuck Baldwin,268
Lake,President/Vice-President,,D,Barack Obama,60155
Lake,President/Vice-President,,GR,Cynthia McKinney,163
Lake,President/Vice-President,,I,Ralph Nader,1086
Lake,President/Vice-President,,I,Richard Duncan,89
Lake,President/Vice-President,,L,Bob Barr,399
Lake,President/Vice-President,,R,John McCain,59142
Lake,President/Vice-President,,SO,Brian Moore,27
Lake,State House,62,D,Lorraine Fende,34525
Lake,State House,62,R,Mike Gutierrez,20549
Lake,State House,63,D,Mark Schneider,29655
Lake,State House,63,R,Carol-Ann Schindel,25187
Lake,State Senate,18,R,Timothy Grendell,80817
Lake,U.S. House,14,D,Bill O'Neill,41785
Lake,U.S. House,14,L,David Macko,3051
Lake,U.S. House,14,R,Steven LaTourette,70561
Lawrence,Attorney General,,D,Richard Cordray,12391
Lawrence,Attorney General,,I,Robert Owens,1439
Lawrence,Attorney General,,R,Mike Crites,11303
Lawrence,President/Vice-President,,CP,Chuck Baldwin,58
Lawrence,President/Vice-President,,D,Barack Obama,11262
Lawrence,President/Vice-President,,GR,Cynthia McKinney,34
Lawrence,President/Vice-President,,I,Ralph Nader,282
Lawrence,President/Vice-President,,I,Richard Duncan,30
Lawrence,President/Vice-President,,L,Bob Barr,94
Lawrence,President/Vice-President,,R,John McCain,15415
Lawrence,President/Vice-President,,SO,Brian Moore,19
Lawrence,State Senate,14,D,Gregory Napolitano,5888
Lawrence,State Senate,14,L,Margaret Leech,735
Lawrence,State Senate,14,R,Tom Niehaus,6028
Lawrence,U.S. House,6,D,Charlie Wilson,14527
Lawrence,U.S. House,6,GR,Dennis Spisak,832
Lawrence,U.S. House,6,R,Richard Stobbs,10473
Licking,Attorney General,,D,Richard Cordray,36864
Licking,Attorney General,,I,Robert Owens,3979
Licking,Attorney General,,R,Mike Crites,33294
Licking,President/Vice-President,,CP,Chuck Baldwin,235
Licking,President/Vice-President,,D,Barack Obama,33932
Licking,President/Vice-President,,GR,Cynthia McKinney,133
Licking,President/Vice-President,,I,Ralph Nader,685
Licking,President/Vice-President,,I,Richard Duncan,50
Licking,President/Vice-President,,L,Bob Barr,345
Licking,President/Vice-President,,R,John McCain,46918
Licking,President/Vice-President,,SO,Brian Moore,50
Licking,State House,71,D,Howard Hill,22287
Licking,State House,71,R,Jay Hottinger,36362
Licking,U.S. House,12,D,David Robinson,16040
Licking,U.S. House,12,L,Steven Linnabary,1564
Licking,U.S. House,12,R,Pat Tiberi,34964
Licking,U.S. House,18,D,Zack Space,13757
Licking,U.S. House,18,R,Fred Dailey,11283
Logan,Attorney General,,D,Richard Cordray,8599
Logan,Attorney General,,I,Robert Owens,1551
Logan,Attorney General,,R,Mike Crites,10513
Logan,President/Vice-President,,CP,Chuck Baldwin,60
Logan,President/Vice-President,,D,Barack Obama,7936
Logan,President/Vice-President,,GR,Cynthia McKinney,49
Logan,President/Vice-President,,I,Ralph Nader,208
Logan,President/Vice-President,,I,Richard Duncan,13
Logan,President/Vice-President,,L,Bob Barr,97
Logan,President/Vice-President,,R,John McCain,13848
Logan,President/Vice-President,,SO,Brian Moore,6
Logan,State House,83,R,Dave Burke,16362
Logan,State Senate,26,D,Thomas Kruse,6822
Logan,State Senate,26,R,Karen Gillmor,14085
Logan,U.S. House,4,D,Mike Carroll,6555
Logan,U.S. House,4,R,Jim Jordan,14686
Lorain,Attorney General,,D,Richard Cordray,82267
Lorain,Attorney General,,I,Robert Owens,6290
Lorain,Attorney General,,R,Mike Crites,40898
Lorain,President/Vice-President,,CP,Chuck Baldwin,344
Lorain,President/Vice-President,,D,Barack Obama,85276
Lorain,President/Vice-President,,GR,Cynthia McKinney,221
Lorain,President/Vice-President,,I,Ralph Nader,1273
Lorain,President/Vice-President,,I,Richard Duncan,121
Lorain,President/Vice-President,,L,Bob Barr,456
Lorain,President/Vice-President,,R,John McCain,59068
Lorain,President/Vice-President,,SO,Brian Moore,100
Lorain,State House,56,D,Joseph Koziura,38002
Lorain,State House,57,D,Matt Lundy,37193
Lorain,State House,57,R,Daniel Urban,27367
Lorain,State House,58,D,Terry Traster,12554
Lorain,State House,58,R,Terry Boose,10213
Lorain,U.S. House,13,D,Betty Sutton,64895
Lorain,U.S. House,13,R,David Potter,32376
Lorain,U.S. House,9,D,Marcy Kaptur,23026
Lorain,U.S. House,9,R,Bradley Leavitt,12465
Lucas,Attorney General,,D,Richard Cordray,125428
Lucas,Attorney General,,I,Robert Owens,8801
Lucas,Attorney General,,R,Mike Crites,54550
Lucas,President/Vice-President,,CP,Chuck Baldwin,399
Lucas,President/Vice-President,,D,Barack Obama,142728
Lucas,President/Vice-President,,GR,Cynthia McKinney,277
Lucas,President/Vice-President,,I,Ralph Nader,1486
Lucas,President/Vice-President,,I,Richard Duncan,95
Lucas,President/Vice-President,,L,Bob Barr,923
Lucas,President/Vice-President,,R,John McCain,73689
Lucas,President/Vice-President,,SO,Brian Moore,76
Lucas,State House,46,D,Darlene Dunn,28346
Lucas,State House,46,R,Barbara Sears,37651
Lucas,State House,47,D,Peter Ujvagi,32240
Lucas,State House,48,D,Edna Brown,37548
Lucas,State House,48,R,Carolyn Eyre,6848
Lucas,State House,49,D,Matthew Szollosi,34138
Lucas,State House,49,R,Jeff Wingate,13124
Lucas,State Senate,2,D,Jackie Brown,21957
Lucas,State Senate,2,R,Mark Wagoner,44313
Lucas,U.S. House,5,D,George Mays,3409
Lucas,U.S. House,5,R,Bob Latta,5975
Lucas,U.S. House,9,D,Marcy Kaptur,156366
Lucas,U.S. House,9,R,Bradley Leavitt,44591
Madison,Attorney General,,D,Richard Cordray,7816
Madison,Attorney General,,I,Robert Owens,792
Madison,Attorney General,,R,Mike Crites,7759
Madison,President/Vice-President,,CP,Chuck Baldwin,29
Madison,President/Vice-President,,D,Barack Obama,6532
Madison,President/Vice-President,,GR,Cynthia McKinney,31
Madison,President/Vice-President,,I,Ralph Nader,142
Madison,President/Vice-President,,I,Richard Duncan,14
Madison,President/Vice-President,,L,Bob Barr,89
Madison,President/Vice-President,,R,John McCain,10603
Madison,President/Vice-President,,SO,Brian Moore,11
Madison,State House,84,D,Connie Crockett,5784
Madison,State Senate,10,D,Roger Tackett,5863
Madison,State Senate,10,R,Chris Widener,10831
Madison,U.S. House,15,D,Mary Jo Kilroy,5272
Madison,U.S. House,15,I,Don Eckhart,921
Madison,U.S. House,15,L,Mark Noble,882
Madison,U.S. House,15,R,Steve Stivers,9736
Mahoning,Attorney General,,D,Richard Cordray,84257
Mahoning,Attorney General,,I,Robert Owens,5223
Mahoning,Attorney General,,R,Mike Crites,26827
Mahoning,President/Vice-President,,CP,Chuck Baldwin,282
Mahoning,President/Vice-President,,D,Barack Obama,79173
Mahoning,President/Vice-President,,GR,Cynthia McKinney,276
Mahoning,President/Vice-President,,I,Ralph Nader,1300
Mahoning,President/Vice-President,,I,Richard Duncan,160
Mahoning,President/Vice-President,,L,Bob Barr,432
Mahoning,President/Vice-President,,R,John McCain,45319
Mahoning,President/Vice-President,,SO,Brian Moore,90
Mahoning,State House,59,,Dick ( R ) McCarthy,24967
Mahoning,State House,59,D,Ronald Gerberry,37608
Mahoning,State House,60,D,Robert Hagan,35754
Mahoning,State House,60,R,Timothy Gordon,6360
Mahoning,State House,61,D,Mark Okey,7523
Mahoning,State House,61,I,Paul Ray,602
Mahoning,State House,61,R,Kirk Susany,6301
Mahoning,U.S. House,17,D,Tim Ryan,57942
Mahoning,U.S. House,17,R,Duane Grassell,8544
Mahoning,U.S. House,6,D,Charlie Wilson,33675
Mahoning,U.S. House,6,GR,Dennis Spisak,3409
Mahoning,U.S. House,6,R,Richard Stobbs,16603
Marion,Attorney General,,D,Richard Cordray,14285
Marion,Attorney General,,I,Robert Owens,1908
Marion,Attorney General,,R,Mike Crites,10748
Marion,President/Vice-President,,CP,Chuck Baldwin,90
Marion,President/Vice-President,,D,Barack Obama,12872
Marion,President/Vice-President,,GR,Cynthia McKinney,76
Marion,President/Vice-President,,I,Ralph Nader,301
Marion,President/Vice-President,,I,Richard Duncan,38
Marion,President/Vice-President,,L,Bob Barr,157
Marion,President/Vice-President,,R,John McCain,15454
Marion,President/Vice-President,,SO,Brian Moore,31
Marion,State House,82,D,Wanda Sharrock,6887
Marion,State House,82,I,Mark Smith,1618
Marion,State House,82,R,Jeffrey McClain,7885
Marion,State House,83,R,Dave Burke,8091
Marion,State Senate,26,D,Thomas Kruse,11651
Marion,State Senate,26,R,Karen Gillmor,15297
Marion,U.S. House,4,D,Mike Carroll,12018
Marion,U.S. House,4,R,Jim Jordan,14997
Medina,Attorney General,,D,Richard Cordray,39389
Medina,Attorney General,,I,Robert Owens,3394
Medina,Attorney General,,R,Mike Crites,35937
Medina,President/Vice-President,,CP,Chuck Baldwin,220
Medina,President/Vice-President,,D,Barack Obama,40924
Medina,President/Vice-President,,GR,Cynthia McKinney,109
Medina,President/Vice-President,,I,Ralph Nader,638
Medina,President/Vice-President,,I,Richard Duncan,59
Medina,President/Vice-President,,L,Bob Barr,278
Medina,President/Vice-President,,R,John McCain,48189
Medina,President/Vice-President,,SO,Brian Moore,34
Medina,State House,69,D,Jack Schira,22505
Medina,State House,69,R,William Batchelder,38684
Medina,State Senate,22,D,James Riley,34677
Medina,State Senate,22,R,Bob Gibbs,42810
Medina,U.S. House,13,D,Betty Sutton,14558
Medina,U.S. House,13,R,David Potter,11168
Medina,U.S. House,16,D,John Boccieri,31168
Medina,U.S. House,16,R,Kirk Schuring,24736
Meigs,Attorney General,,D,Richard Cordray,4341
Meigs,Attorney General,,I,Robert Owens,633
Meigs,Attorney General,,R,Mike Crites,4505
Meigs,President/Vice-President,,CP,Chuck Baldwin,34
Meigs,President/Vice-President,,D,Barack Obama,4094
Meigs,President/Vice-President,,GR,Cynthia McKinney,28
Meigs,President/Vice-President,,I,Ralph Nader,111
Meigs,President/Vice-President,,I,Richard Duncan,12
Meigs,President/Vice-President,,L,Bob Barr,50
Meigs,President/Vice-President,,R,John McCain,6015
Meigs,President/Vice-President,,SO,Brian Moore,10
Meigs,State Senate,20,D,Rick Shriver,2938
Meigs,State Senate,20,GR,Timothy Kettler,331
Meigs,State Senate,20,R,Jimmy Stewart,6846
Meigs,U.S. House,6,D,Charlie Wilson,4934
Meigs,U.S. House,6,GR,Dennis Spisak,441
Meigs,U.S. House,6,R,Richard Stobbs,4274
Mercer,Attorney General,,D,Richard Cordray,6614
Mercer,Attorney General,,I,Robert Owens,1173
Mercer,Attorney General,,R,Mike Crites,11517
Mercer,President/Vice-President,,CP,Chuck Baldwin,58
Mercer,President/Vice-President,,D,Barack Obama,5853
Mercer,President/Vice-President,,GR,Cynthia McKinney,28
Mercer,President/Vice-President,,I,Ralph Nader,127
Mercer,President/Vice-President,,I,Richard Duncan,24
Mercer,President/Vice-President,,L,Bob Barr,70
Mercer,President/Vice-President,,R,John McCain,15100
Mercer,President/Vice-President,,SO,Brian Moore,10
Mercer,State House,77,R,James Zehringer,17567
Mercer,State Senate,12,D,Thomas Matthew,4106
Mercer,State Senate,12,I,Jack Kaffenberger,776
Mercer,State Senate,12,R,Keith Faber,15979
Mercer,U.S. House,5,D,George Mays,1315
Mercer,U.S. House,5,R,Bob Latta,3422
Mercer,U.S. House,8,D,Nicholas Von Stein,3241
Mercer,U.S. House,8,R,John Boehner,12669
Miami,Attorney General,,D,Richard Cordray,18746
Miami,Attorney General,,I,Robert Owens,2590
Miami,Attorney General,,R,Mike Crites,26702
Miami,President/Vice-President,,CP,Chuck Baldwin,127
Miami,President/Vice-President,,D,Barack Obama,18550
Miami,President/Vice-President,,GR,Cynthia McKinney,137
Miami,President/Vice-President,,I,Ralph Nader,430
Miami,President/Vice-President,,I,Richard Duncan,52
Miami,President/Vice-President,,L,Bob Barr,225
Miami,President/Vice-President,,R,John McCain,33702
Miami,President/Vice-President,,SO,Brian Moore,54
Miami,State House,79,D,Melissa Stanley,18506
Miami,State House,79,R,Richard Adams,31061
Miami,U.S. House,8,D,Nicholas Von Stein,13938
Miami,U.S. House,8,R,John Boehner,36241
Monroe,Attorney General,,D,Richard Cordray,4425
Monroe,Attorney General,,I,Robert Owens,291
Monroe,Attorney General,,R,Mike Crites,1681
Monroe,President/Vice-President,,CP,Chuck Baldwin,22
Monroe,President/Vice-President,,D,Barack Obama,3705
Monroe,President/Vice-President,,GR,Cynthia McKinney,25
Monroe,President/Vice-President,,I,Ralph Nader,116
Monroe,President/Vice-President,,I,Richard Duncan,15
Monroe,President/Vice-President,,L,Bob Barr,24
Monroe,President/Vice-President,,R,John McCain,3066
Monroe,President/Vice-President,,SO,Brian Moore,9
Monroe,State Senate,20,D,Rick Shriver,4128
Monroe,State Senate,20,GR,Timothy Kettler,246
Monroe,State Senate,20,R,Jimmy Stewart,2230
Monroe,U.S. House,6,D,Charlie Wilson,5212
Monroe,U.S. House,6,GR,Dennis Spisak,194
Monroe,U.S. House,6,R,Richard Stobbs,1462
Montgomery,Attorney General,,D,Richard Cordray,140397
Montgomery,Attorney General,,I,Robert Owens,11868
Montgomery,Attorney General,,R,Mike Crites,100447
Montgomery,President/Vice-President,,CP,Chuck Baldwin,477
Montgomery,President/Vice-President,,D,Barack Obama,146000
Montgomery,President/Vice-President,,GR,Cynthia McKinney,368
Montgomery,President/Vice-President,,I,Ralph Nader,1734
Montgomery,President/Vice-President,,I,Richard Duncan,143
Montgomery,President/Vice-President,,L,Bob Barr,971
Montgomery,President/Vice-President,,R,John McCain,128679
Montgomery,President/Vice-President,,SO,Brian Moore,140
Montgomery,State House,36,D,Charles Morton,22459
Montgomery,State House,36,R,Seth Morgan,33097
Montgomery,State House,37,D,Andi Eveslage,19089
Montgomery,State House,37,R,Peggy Lehner,35171
Montgomery,State House,38,D,Susan Lienesch,22475
Montgomery,State House,38,R,Terry Blair,34825
Montgomery,State House,39,D,Clayton Luckie,29766
Montgomery,State House,39,R,Joshua Smith,6977
Montgomery,State House,40,D,Roland Winburn,34320
Montgomery,State House,40,R,Ann Siefker,13105
Montgomery,State Senate,6,D,John Doll,65216
Montgomery,State Senate,6,R,Jon Husted,103975
Montgomery,U.S. House,3,D,Jane Mitakides,91295
Montgomery,U.S. House,3,R,Mike Turner,136523
Montgomery,U.S. House,8,D,Nicholas Von Stein,16332
Montgomery,U.S. House,8,R,John Boehner,20619
Morgan,Attorney General,,D,Richard Cordray,3279
Morgan,Attorney General,,I,Robert Owens,284
Morgan,Attorney General,,R,Mike Crites,2433
Morgan,President/Vice-President,,CP,Chuck Baldwin,27
Morgan,President/Vice-President,,D,Barack Obama,2966
Morgan,President/Vice-President,,GR,Cynthia McKinney,12
Morgan,President/Vice-President,,I,Ralph Nader,106
Morgan,President/Vice-President,,I,Richard Duncan,15
Morgan,President/Vice-President,,L,Bob Barr,34
Morgan,President/Vice-President,,R,John McCain,3440
Morgan,President/Vice-President,,SO,Brian Moore,8
Morgan,State Senate,20,D,Rick Shriver,2555
Morgan,State Senate,20,GR,Timothy Kettler,260
Morgan,State Senate,20,R,Jimmy Stewart,3706
Morgan,U.S. House,18,D,Zack Space,3764
Morgan,U.S. House,18,R,Fred Dailey,2548
Morrow,Attorney General,,D,Richard Cordray,6650
Morrow,Attorney General,,I,Robert Owens,1303
Morrow,Attorney General,,R,Mike Crites,6877
Morrow,President/Vice-President,,CP,Chuck Baldwin,66
Morrow,President/Vice-President,,D,Barack Obama,6177
Morrow,President/Vice-President,,GR,Cynthia McKinney,42
Morrow,President/Vice-President,,I,Ralph Nader,179
Morrow,President/Vice-President,,I,Richard Duncan,17
Morrow,President/Vice-President,,L,Bob Barr,79
Morrow,President/Vice-President,,R,John McCain,10067
Morrow,President/Vice-President,,SO,Brian Moore,16
Morrow,U.S. House,4,D,Mike Carroll,5936
Morrow,U.S. House,4,R,Jim Jordan,9357
Muskingum,Attorney General,,D,Richard Cordray,19558
Muskingum,Attorney General,,I,Robert Owens,1563
Muskingum,Attorney General,,R,Mike Crites,14525
Muskingum,President/Vice-President,,CP,Chuck Baldwin,112
Muskingum,President/Vice-President,,D,Barack Obama,17730
Muskingum,President/Vice-President,,GR,Cynthia McKinney,89
Muskingum,President/Vice-President,,I,Ralph Nader,364
Muskingum,President/Vice-President,,I,Richard Duncan,44
Muskingum,President/Vice-President,,L,Bob Barr,138
Muskingum,President/Vice-President,,R,John McCain,20549
Muskingum,President/Vice-President,,SO,Brian Moore,44
Muskingum,State Senate,20,D,Rick Shriver,14755
Muskingum,State Senate,20,GR,Timothy Kettler,2097
Muskingum,State Senate,20,R,Jimmy Stewart,20124
Muskingum,U.S. House,18,D,Zack Space,23747
Muskingum,U.S. House,18,R,Fred Dailey,14132
Noble,Attorney General,,D,Richard Cordray,2927
Noble,Attorney General,,I,Robert Owens,318
Noble,Attorney General,,R,Mike Crites,2298
Noble,President/Vice-President,,CP,Chuck Baldwin,19
Noble,President/Vice-President,,D,Barack Obama,2474
Noble,President/Vice-President,,GR,Cynthia McKinney,28
Noble,President/Vice-President,,I,Ralph Nader,141
Noble,President/Vice-President,,I,Richard Duncan,14
Noble,President/Vice-President,,L,Bob Barr,31
