county,office,district,party,candidate,votes
Jackson,U.S. House,2,R,David J. Taylor,10702
Jackson,U.S. Senate,,D,Sherrod Brown,3346
Jackson,U.S. Senate,,L,Don Kissick,472
Jackson,U.S. Senate,,R,Bernie Moreno,10299
Jefferson,Judge of the Court of Appeals (Term Commencing 02/09/2025),7,R,Katelyn Dickey,23452
Jefferson,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,9357
Jefferson,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,20987
Jefferson,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,9526
Jefferson,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,20372
Jefferson,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,9350
Jefferson,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,20411
Jefferson,President/Vice President,,,Peter Sonski and Lauren Onak,167
Jefferson,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,70
Jefferson,President/Vice President,,D,Kamala D. Harris and Tim Walz,8592
Jefferson,President/Vice President,,L,Chase Oliver and Mike ter Maat,111
Jefferson,President/Vice President,,R,Donald J. Trump and JD Vance,22317
Jefferson,U.S. House,6,D,Michael L. Kripchak,9333
Jefferson,U.S. House,6,R,Michael A. Rulli,20867
Jefferson,U.S. Senate,,D,Sherrod Brown,9819
Jefferson,U.S. Senate,,L,Don Kissick,1194
Jefferson,U.S. Senate,,R,Bernie Moreno,19795
Knox,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,24285
Knox,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,23666
Knox,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,23331
Knox,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,8503
Knox,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,22413
Knox,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,8654
Knox,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,21906
Knox,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,8431
Knox,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,22174
Knox,President/Vice President,,,Peter Sonski and Lauren Onak,53
Knox,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,68
Knox,President/Vice President,,D,Kamala D. Harris and Tim Walz,8698
Knox,President/Vice President,,L,Chase Oliver and Mike ter Maat,159
Knox,President/Vice President,,R,Donald J. Trump and JD Vance,23112
Knox,U.S. House,12,D,Jerrad Christian,8260
Knox,U.S. House,12,R,Troy Balderson,22920
Knox,U.S. Senate,,D,Sherrod Brown,9537
Knox,U.S. Senate,,L,Don Kissick,1060
Knox,U.S. Senate,,R,Bernie Moreno,21363
Lake,Judge of the Court of Appeals (Term Commencing 02/09/2025),11,R,John J. Eklund,79943
Lake,Judge of the Court of Appeals (Term Commencing 02/10/2025),11,R,Scott Lynch,79411
Lake,Judge of the Court of Appeals (Unexpired Term Ending 02/09/2027),11,R,Robert J. Patton,79276
Lake,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,52814
Lake,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,67272
Lake,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,53004
Lake,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,66323
Lake,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,52501
Lake,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,66716
Lake,President/Vice President,,,Peter Sonski and Lauren Onak,216
Lake,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,316
Lake,President/Vice President,,D,Kamala D. Harris and Tim Walz,54484
Lake,President/Vice President,,L,Chase Oliver and Mike ter Maat,595
Lake,President/Vice President,,R,Donald J. Trump and JD Vance,72924
Lake,U.S. House,14,D,Brian Bob Kenderes,43810
Lake,U.S. House,14,R,David P. Joyce,76814
Lake,U.S. Senate,,D,Sherrod Brown,58125
Lake,U.S. Senate,,L,Don Kissick,4036
Lake,U.S. Senate,,R,Bernie Moreno,64089
Lawrence,Judge of the Court of Appeals (Term Commencing 02/09/2025),4,R,Jason P. Smith,21773
Lawrence,Judge of the Court of Appeals (Term Commencing 02/10/2025),4,R,Mike Hess,21672
Lawrence,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,6820
Lawrence,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,19133
Lawrence,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,7150
Lawrence,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,18727
Lawrence,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,6937
Lawrence,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,18988
Lawrence,President/Vice President,,,Peter Sonski and Lauren Onak,30
Lawrence,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,73
Lawrence,President/Vice President,,D,Kamala D. Harris and Tim Walz,6514
Lawrence,President/Vice President,,L,Chase Oliver and Mike ter Maat,82
Lawrence,President/Vice President,,R,Donald J. Trump and JD Vance,20013
Lawrence,U.S. House,2,D,Samantha Meadows,6896
Lawrence,U.S. House,2,R,David J. Taylor,19139
Lawrence,U.S. Senate,,D,Sherrod Brown,7192
Lawrence,U.S. Senate,,L,Don Kissick,1060
Lawrence,U.S. Senate,,R,Bernie Moreno,18077
Licking,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,71595
Licking,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,70040
Licking,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,69482
Licking,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,32073
Licking,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,59849
Licking,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,32728
Licking,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,59277
Licking,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,32434
Licking,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,59562
Licking,President/Vice President,,,Peter Sonski and Lauren Onak,169
Licking,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,209
Licking,President/Vice President,,D,Kamala D. Harris and Tim Walz,32832
Licking,President/Vice President,,L,Chase Oliver and Mike ter Maat,476
Licking,President/Vice President,,R,Donald J. Trump and JD Vance,61359
Licking,U.S. House,12,D,Jerrad Christian,30337
Licking,U.S. House,12,R,Troy Balderson,62779
Licking,U.S. Senate,,D,Sherrod Brown,35373
Licking,U.S. Senate,,L,Don Kissick,3604
Licking,U.S. Senate,,R,Bernie Moreno,55320
Logan,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,18772
Logan,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,4882
Logan,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,17425
Logan,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,5120
Logan,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,17520
Logan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,4945
Logan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,17626
Logan,President/Vice President,,,Peter Sonski and Lauren Onak,32
Logan,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,64
Logan,President/Vice President,,D,Kamala D. Harris and Tim Walz,5027
Logan,President/Vice President,,L,Chase Oliver and Mike ter Maat,98
Logan,President/Vice President,,R,Donald J. Trump and JD Vance,18182
Logan,U.S. House,4,D,Tamie Wilson,5108
Logan,U.S. House,4,R,Jim Jordan,18217
Logan,U.S. Senate,,D,Sherrod Brown,5614
Logan,U.S. Senate,,L,Don Kissick,978
Logan,U.S. Senate,,R,Bernie Moreno,16763
Lorain,Judge of the Court of Appeals (Term Commencing 02/09/2025),9,D,Steve Elliott,67425
Lorain,Judge of the Court of Appeals (Term Commencing 02/09/2025),9,R,Jennifer Hensal,77477
Lorain,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,69620
Lorain,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,72654
Lorain,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,72984
Lorain,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,73509
Lorain,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,71982
Lorain,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,74024
Lorain,President/Vice President,,,Peter Sonski and Lauren Onak,245
Lorain,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,366
Lorain,President/Vice President,,D,Kamala D. Harris and Tim Walz,74207
Lorain,President/Vice President,,L,Chase Oliver and Mike ter Maat,844
Lorain,President/Vice President,,R,Donald J. Trump and JD Vance,83297
Lorain,U.S. House,5,D,Keith Mundy,68982
Lorain,U.S. House,5,R,Bob Latta,78527
Lorain,U.S. Senate,,D,Sherrod Brown,79307
Lorain,U.S. Senate,,L,Don Kissick,5098
Lorain,U.S. Senate,,R,Bernie Moreno,71759
Lucas,Judge of the Court of Appeals (Term Commencing 02/09/2025),6,R,Gene A. Zmuda,125460
Lucas,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,104266
Lucas,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,80347
Lucas,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,105682
Lucas,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,78880
Lucas,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,105779
Lucas,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,78241
Lucas,President/Vice President,,,Peter Sonski and Lauren Onak,299
Lucas,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,436
Lucas,President/Vice President,,D,Kamala D. Harris and Tim Walz,106320
Lucas,President/Vice President,,L,Chase Oliver and Mike ter Maat,1072
Lucas,President/Vice President,,R,Donald J. Trump and JD Vance,82398
Lucas,U.S. House,9,D,Marcy Kaptur,109693
Lucas,U.S. House,9,L,Tom Pruss,7957
Lucas,U.S. House,9,R,Derek Merrin,72592
Lucas,U.S. Senate,,D,Sherrod Brown,107783
Lucas,U.S. Senate,,L,Don Kissick,8682
Lucas,U.S. Senate,,R,Bernie Moreno,72544
Madison,Judge of the Court of Appeals (Term Commencing 02/09/2025),12,R,Melena Siebert,15196
Madison,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,5375
Madison,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,14285
Madison,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,5512
Madison,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,13990
Madison,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,5532
Madison,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,14099
Madison,President/Vice President,,,Peter Sonski and Lauren Onak,37
Madison,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,57
Madison,President/Vice President,,D,Kamala D. Harris and Tim Walz,5713
Madison,President/Vice President,,L,Chase Oliver and Mike ter Maat,124
Madison,President/Vice President,,R,Donald J. Trump and JD Vance,14737
Madison,U.S. House,15,D,Adam Miller,5120
Madison,U.S. House,15,R,Mike Carey,14808
Madison,U.S. Senate,,D,Sherrod Brown,6322
Madison,U.S. Senate,,L,Don Kissick,789
Madison,U.S. Senate,,R,Bernie Moreno,13347
Mahoning,Judge of the Court of Appeals (Term Commencing 02/09/2025),7,R,Katelyn Dickey,72209
Mahoning,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,50089
Mahoning,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,55868
Mahoning,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,51801
Mahoning,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,55080
Mahoning,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,51267
Mahoning,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,55098
Mahoning,President/Vice President,,,Peter Sonski and Lauren Onak,130
Mahoning,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,251
Mahoning,President/Vice President,,D,Kamala D. Harris and Tim Walz,50636
Mahoning,President/Vice President,,L,Chase Oliver and Mike ter Maat,412
Mahoning,President/Vice President,,R,Donald J. Trump and JD Vance,61249
Mahoning,U.S. House,6,D,Michael L. Kripchak,46984
Mahoning,U.S. House,6,R,Michael A. Rulli,63415
Mahoning,U.S. Senate,,D,Sherrod Brown,53847
Mahoning,U.S. Senate,,L,Don Kissick,3577
Mahoning,U.S. Senate,,R,Bernie Moreno,54067
Marion,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,20537
Marion,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,7797
Marion,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,18161
Marion,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,8048
Marion,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,17620
Marion,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,7931
Marion,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,17717
Marion,President/Vice President,,,Peter Sonski and Lauren Onak,38
Marion,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,77
Marion,President/Vice President,,D,Kamala D. Harris and Tim Walz,7902
Marion,President/Vice President,,L,Chase Oliver and Mike ter Maat,119
Marion,President/Vice President,,R,Donald J. Trump and JD Vance,19219
Marion,U.S. House,4,D,Tamie Wilson,8010
Marion,U.S. House,4,R,Jim Jordan,18688
Marion,U.S. Senate,,D,Sherrod Brown,8824
Marion,U.S. Senate,,L,Don Kissick,1192
Marion,U.S. Senate,,R,Bernie Moreno,16763
Medina,Judge of the Court of Appeals (Term Commencing 02/09/2025),9,D,Steve Elliott,34842
Medina,Judge of the Court of Appeals (Term Commencing 02/09/2025),9,R,Jennifer Hensal,63960
Medina,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,38019
Medina,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,63063
Medina,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,38524
Medina,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,61541
Medina,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,38109
Medina,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,61700
Medina,President/Vice President,,,Peter Sonski and Lauren Onak,195
Medina,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,220
Medina,President/Vice President,,D,Kamala D. Harris and Tim Walz,39771
Medina,President/Vice President,,L,Chase Oliver and Mike ter Maat,523
Medina,President/Vice President,,R,Donald J. Trump and JD Vance,66308
Medina,U.S. House,7,,Dennis J. Kucinich,10418
Medina,U.S. House,7,D,Matt Diemer,31750
Medina,U.S. House,7,R,Max Miller,60179
Medina,U.S. Senate,,D,Sherrod Brown,43173
Medina,U.S. Senate,,L,Don Kissick,3252
Medina,U.S. Senate,,R,Bernie Moreno,58915
Meigs,Judge of the Court of Appeals (Term Commencing 02/09/2025),4,R,Jason P. Smith,7974
Meigs,Judge of the Court of Appeals (Term Commencing 02/10/2025),4,R,Mike Hess,7601
Meigs,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,2243
Meigs,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,7549
Meigs,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,2407
Meigs,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,7240
Meigs,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,2263
Meigs,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,7637
Meigs,President/Vice President,,,Peter Sonski and Lauren Onak,21
Meigs,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,22
Meigs,President/Vice President,,D,Kamala D. Harris and Tim Walz,2202
Meigs,President/Vice President,,L,Chase Oliver and Mike ter Maat,28
Meigs,President/Vice President,,R,Donald J. Trump and JD Vance,8127
Meigs,U.S. House,2,D,Samantha Meadows,2262
Meigs,U.S. House,2,R,David J. Taylor,7566
Meigs,U.S. Senate,,D,Sherrod Brown,2456
Meigs,U.S. Senate,,L,Don Kissick,374
Meigs,U.S. Senate,,R,Bernie Moreno,7385
Mercer,Judge of the Court of Appeals (Term Commencing 02/09/2025),3,R,John R. Willamowski,19452
Mercer,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,3713
Mercer,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,18963
Mercer,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,3823
Mercer,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,18598
Mercer,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,3842
Mercer,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,18593
Mercer,President/Vice President,,,Peter Sonski and Lauren Onak,44
Mercer,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,59
Mercer,President/Vice President,,D,Kamala D. Harris and Tim Walz,3865
Mercer,President/Vice President,,L,Chase Oliver and Mike ter Maat,72
Mercer,President/Vice President,,R,Donald J. Trump and JD Vance,19710
Mercer,U.S. House,5,D,Keith Mundy,3226
Mercer,U.S. House,5,R,Bob Latta,19351
Mercer,U.S. Senate,,D,Sherrod Brown,4337
Mercer,U.S. Senate,,L,Don Kissick,698
Mercer,U.S. Senate,,R,Bernie Moreno,18432
Miami,Judge of the Court of Appeals (Term Commencing 02/09/2025),2,R,Robert Hanseman,44331
Miami,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,15294
Miami,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,42080
Miami,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,15542
Miami,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,41446
Miami,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,15464
Miami,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,41558
Miami,President/Vice President,,,Peter Sonski and Lauren Onak,89
Miami,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,130
Miami,President/Vice President,,D,Kamala D. Harris and Tim Walz,15969
Miami,President/Vice President,,L,Chase Oliver and Mike ter Maat,311
Miami,President/Vice President,,R,Donald J. Trump and JD Vance,42677
Miami,U.S. House,15,D,Adam Miller,12555
Miami,U.S. House,15,R,Mike Carey,34659
Miami,U.S. House,8,D,Vanessa Enoch,2066
Miami,U.S. House,8,R,Warren Davidson,8039
Miami,U.S. Senate,,D,Sherrod Brown,17525
Miami,U.S. Senate,,L,Don Kissick,2036
Miami,U.S. Senate,,R,Bernie Moreno,39225
Monroe,Judge of the Court of Appeals (Term Commencing 02/09/2025),7,R,Katelyn Dickey,4981
Monroe,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,1593
Monroe,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,4760
Monroe,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,1622
Monroe,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,4677
Monroe,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,1544
Monroe,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,4748
Monroe,President/Vice President,,,Peter Sonski and Lauren Onak,14
Monroe,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,33
Monroe,President/Vice President,,D,Kamala D. Harris and Tim Walz,1336
Monroe,President/Vice President,,L,Chase Oliver and Mike ter Maat,15
Monroe,President/Vice President,,R,Donald J. Trump and JD Vance,5396
Monroe,U.S. House,6,D,Michael L. Kripchak,1625
Monroe,U.S. House,6,R,Michael A. Rulli,4768
Monroe,U.S. Senate,,D,Sherrod Brown,1725
Monroe,U.S. Senate,,L,Don Kissick,211
Monroe,U.S. Senate,,R,Bernie Moreno,4715
Montgomery,Judge of the Court of Appeals (Term Commencing 02/09/2025),2,R,Robert Hanseman,154682
Montgomery,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,118136
Montgomery,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,118468
Montgomery,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,122562
Montgomery,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,120613
Montgomery,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,121915
Montgomery,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,119202
Montgomery,President/Vice President,,,Peter Sonski and Lauren Onak,545
Montgomery,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,524
Montgomery,President/Vice President,,D,Kamala D. Harris and Tim Walz,126767
Montgomery,President/Vice President,,L,Chase Oliver and Mike ter Maat,1313
Montgomery,President/Vice President,,R,Donald J. Trump and JD Vance,125566
Montgomery,U.S. House,10,,Michael Harbaugh,7733
Montgomery,U.S. House,10,D,Amy Cox,104141
Montgomery,U.S. House,10,R,Mike Turner,136868
Montgomery,U.S. Senate,,D,Sherrod Brown,130464
Montgomery,U.S. Senate,,L,Don Kissick,9120
Montgomery,U.S. Senate,,R,Bernie Moreno,112324
Morgan,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,4909
Morgan,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,4639
Morgan,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,4617
Morgan,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,1563
Morgan,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,4724
Morgan,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,1569
Morgan,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,4651
Morgan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,1520
Morgan,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,4637
Morgan,President/Vice President,,,Peter Sonski and Lauren Onak,6
Morgan,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,16
Morgan,President/Vice President,,D,Kamala D. Harris and Tim Walz,1560
Morgan,President/Vice President,,L,Chase Oliver and Mike ter Maat,32
Morgan,President/Vice President,,R,Donald J. Trump and JD Vance,5168
Morgan,U.S. House,12,D,Jerrad Christian,1330
Morgan,U.S. House,12,R,Troy Balderson,5157
Morgan,U.S. Senate,,D,Sherrod Brown,1802
Morgan,U.S. Senate,,L,Don Kissick,252
Morgan,U.S. Senate,,R,Bernie Moreno,4587
Morrow,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,14563
Morrow,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,14065
Morrow,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,14020
Morrow,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,3984
Morrow,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,13720
Morrow,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,4075
Morrow,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,13476
Morrow,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,3995
Morrow,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,13530
Morrow,President/Vice President,,,Peter Sonski and Lauren Onak,27
Morrow,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,43
Morrow,President/Vice President,,D,Kamala D. Harris and Tim Walz,4100
Morrow,President/Vice President,,L,Chase Oliver and Mike ter Maat,76
Morrow,President/Vice President,,R,Donald J. Trump and JD Vance,14609
Morrow,U.S. House,4,D,Tamie Wilson,4056
Morrow,U.S. House,4,R,Jim Jordan,14117
Morrow,U.S. Senate,,D,Sherrod Brown,4610
Morrow,U.S. Senate,,L,Don Kissick,727
Morrow,U.S. Senate,,R,Bernie Moreno,13197
Muskingum,Judge of the Court of Appeals (Term Commencing 02/09/2025),5,R,Robert G. Montgomery,29464
Muskingum,Judge of the Court of Appeals (Term Commencing 02/10/2025),5,R,Kevin W. Popham,28277
Muskingum,Judge of the Court of Appeals (Term Commencing 02/11/2025),5,R,David Gormley,28757
Muskingum,Justice of the Supreme Court (Term Commencing 01/01/2025),,D,Michael P. Donnelly,10811
Muskingum,Justice of the Supreme Court (Term Commencing 01/01/2025),,R,Megan E. Shanahan,26189
Muskingum,Justice of the Supreme Court (Term Commencing 01/02/2025),,D,Melody J. Stewart,11019
Muskingum,Justice of the Supreme Court (Term Commencing 01/02/2025),,R,Joseph T. Deters,25741
Muskingum,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,D,Lisa Forbes,10878
Muskingum,Justice of the Supreme Court (Unexpired Term Ending 12/31/2026),,R,Daniel R. Hawkins,26561
Muskingum,President/Vice President,,,Peter Sonski and Lauren Onak,47
Muskingum,President/Vice President,,,Richard Duncan and Mitchell Preston Bupp,111
Muskingum,President/Vice President,,D,Kamala D. Harris and Tim Walz,10874
Muskingum,President/Vice President,,L,Chase Oliver and Mike ter Maat,148
Muskingum,President/Vice President,,R,Donald J. Trump and JD Vance,28147
Muskingum,U.S. House,12,D,Jerrad Christian,8976
Muskingum,U.S. House,12,R,Troy Balderson,29938
Muskingum,U.S. Senate,,D,Sherrod Brown,11852
Muskingum,U.S. Senate,,L,Don Kissick,1677
Muskingum,U.S. Senate,,R,Bernie Moreno,25408
Noble,Judge of the Court of Appeals (Term Commencing 02/09/2025),7,R,Katelyn Dickey,4861
