county,office,district,party,candidate,votes
Cuyahoga,U.S. Senate,13.0,Democratic,Sherrod Brown,21101
Cuyahoga,U.S. Senate,13.0,Republican,Mike DeWine,18452
Cuyahoga,U.S. Senate,14.0,Democratic,Sherrod Brown,11702
Cuyahoga,U.S. Senate,14.0,Republican,Mike DeWine,9543
Darke,Attorney General,8.0,Democratic,Marc Dann,7512
Darke,Attorney General,8.0,Republican,Betty Montgomery,10479
Darke,Auditor of State,8.0,Democratic,Barbara Sykes,6869
Darke,Auditor of State,8.0,Republican,Mary Taylor,11936
Darke,Governor/Lieutenant Governor,8.0,Democratic,Ted Strickland,9365
Darke,Governor/Lieutenant Governor,8.0,Non-partisan,Robert Fitrakis,303
Darke,Governor/Lieutenant Governor,8.0,Non-partisan,William S. Peirce,535
Darke,Governor/Lieutenant Governor,8.0,Republican,J. Kenneth Blackwell,10018
Darke,Secretary of State,8.0,Democratic,Jennifer L. Brunner,7834
Darke,Secretary of State,8.0,Non-partisan,John A. Eastman,576
Darke,Secretary of State,8.0,Non-partisan,Timothy J. Kettler,458
Darke,Secretary of State,8.0,Republican,Greg Hartman,10414
Darke,Treasurer of State,8.0,Democratic,Richard Cordray,8268
Darke,Treasurer of State,8.0,Republican,Sandra O'Brien,11151
Darke,U.S. Senate,8.0,Democratic,Sherrod Brown,8267
Darke,U.S. Senate,8.0,Republican,Mike DeWine,11911
Defiance,Attorney General,5.0,Democratic,Marc Dann,6759
Defiance,Attorney General,5.0,Republican,Betty Montgomery,6604
Defiance,Auditor of State,5.0,Democratic,Barbara Sykes,5617
Defiance,Auditor of State,5.0,Republican,Mary Taylor,7565
Defiance,Governor/Lieutenant Governor,5.0,Democratic,Ted Strickland,6798
Defiance,Governor/Lieutenant Governor,5.0,Non-partisan,Robert Fitrakis,220
Defiance,Governor/Lieutenant Governor,5.0,Non-partisan,William S. Peirce,321
Defiance,Governor/Lieutenant Governor,5.0,Republican,J. Kenneth Blackwell,6298
Defiance,Secretary of State,5.0,Democratic,Jennifer L. Brunner,6293
Defiance,Secretary of State,5.0,Non-partisan,John A. Eastman,398
Defiance,Secretary of State,5.0,Non-partisan,Timothy J. Kettler,320
Defiance,Secretary of State,5.0,Republican,Greg Hartman,6082
Defiance,Treasurer of State,5.0,Democratic,Richard Cordray,6203
Defiance,Treasurer of State,5.0,Republican,Sandra O'Brien,6915
Defiance,U.S. Senate,5.0,Democratic,Sherrod Brown,6624
Defiance,U.S. Senate,5.0,Republican,Mike DeWine,6977
Delaware,Attorney General,12.0,Democratic,Marc Dann,23394
Delaware,Attorney General,12.0,Republican,Betty Montgomery,40669
Delaware,Auditor of State,12.0,Democratic,Barbara Sykes,22187
Delaware,Auditor of State,12.0,Republican,Mary Taylor,39979
Delaware,Governor/Lieutenant Governor,12.0,Democratic,Ted Strickland,32504
Delaware,Governor/Lieutenant Governor,12.0,Non-partisan,Robert Fitrakis,425
Delaware,Governor/Lieutenant Governor,12.0,Non-partisan,William S. Peirce,909
Delaware,Governor/Lieutenant Governor,12.0,Republican,J. Kenneth Blackwell,30931
Delaware,Secretary of State,12.0,Democratic,Jennifer L. Brunner,26432
Delaware,Secretary of State,12.0,Non-partisan,John A. Eastman,1018
Delaware,Secretary of State,12.0,Non-partisan,Timothy J. Kettler,789
Delaware,Secretary of State,12.0,Republican,Greg Hartman,33567
Delaware,Treasurer of State,12.0,Democratic,Richard Cordray,29547
Delaware,Treasurer of State,12.0,Republican,Sandra O'Brien,32661
Delaware,U.S. Senate,12.0,Democratic,Sherrod Brown,27109
Delaware,U.S. Senate,12.0,Republican,Mike DeWine,37624
Erie,Attorney General,9.0,Democratic,Marc Dann,17794
Erie,Attorney General,9.0,Republican,Betty Montgomery,12252
Erie,Auditor of State,9.0,Democratic,Barbara Sykes,15523
Erie,Auditor of State,9.0,Republican,Mary Taylor,13999
Erie,Governor/Lieutenant Governor,9.0,Democratic,Ted Strickland,20256
Erie,Governor/Lieutenant Governor,9.0,Non-partisan,Robert Fitrakis,279
Erie,Governor/Lieutenant Governor,9.0,Non-partisan,William S. Peirce,482
Erie,Governor/Lieutenant Governor,9.0,Republican,J. Kenneth Blackwell,9089
Erie,Secretary of State,9.0,Democratic,Jennifer L. Brunner,17734
Erie,Secretary of State,9.0,Non-partisan,John A. Eastman,804
Erie,Secretary of State,9.0,Non-partisan,Timothy J. Kettler,419
Erie,Secretary of State,9.0,Republican,Greg Hartman,10099
Erie,Treasurer of State,9.0,Democratic,Richard Cordray,17932
Erie,Treasurer of State,9.0,Republican,Sandra O'Brien,11104
Erie,U.S. Senate,9.0,Democratic,Sherrod Brown,19372
Erie,U.S. Senate,9.0,Republican,Mike DeWine,11018
Fairfield,Attorney General,7.0,Democratic,Marc Dann,22424
Fairfield,Attorney General,7.0,Republican,Betty Montgomery,30538
Fairfield,Auditor of State,7.0,Democratic,Barbara Sykes,21379
Fairfield,Auditor of State,7.0,Republican,Mary Taylor,29758
Fairfield,Governor/Lieutenant Governor,7.0,Democratic,Ted Strickland,30180
Fairfield,Governor/Lieutenant Governor,7.0,Non-partisan,Robert Fitrakis,497
Fairfield,Governor/Lieutenant Governor,7.0,Non-partisan,William S. Peirce,956
Fairfield,Governor/Lieutenant Governor,7.0,Republican,J. Kenneth Blackwell,22363
Fairfield,Secretary of State,7.0,Democratic,Jennifer L. Brunner,23704
Fairfield,Secretary of State,7.0,Non-partisan,John A. Eastman,1230
Fairfield,Secretary of State,7.0,Non-partisan,Timothy J. Kettler,1062
Fairfield,Secretary of State,7.0,Republican,Greg Hartman,24734
Fairfield,Treasurer of State,7.0,Democratic,Richard Cordray,26174
Fairfield,Treasurer of State,7.0,Republican,Sandra O'Brien,25210
Fairfield,U.S. Senate,7.0,Democratic,Sherrod Brown,25283
Fairfield,U.S. Senate,7.0,Republican,Mike DeWine,28506
Fayette,Attorney General,7.0,Democratic,Marc Dann,3502
Fayette,Attorney General,7.0,Republican,Betty Montgomery,4876
Fayette,Auditor of State,7.0,Democratic,Barbara Sykes,3232
Fayette,Auditor of State,7.0,Republican,Mary Taylor,4894
Fayette,Governor/Lieutenant Governor,7.0,Democratic,Ted Strickland,4384
Fayette,Governor/Lieutenant Governor,7.0,Non-partisan,Robert Fitrakis,40
Fayette,Governor/Lieutenant Governor,7.0,Non-partisan,William S. Peirce,131
Fayette,Governor/Lieutenant Governor,7.0,Republican,J. Kenneth Blackwell,3845
Fayette,Secretary of State,7.0,Democratic,Jennifer L. Brunner,3478
Fayette,Secretary of State,7.0,Non-partisan,John A. Eastman,315
Fayette,Secretary of State,7.0,Non-partisan,Timothy J. Kettler,172
Fayette,Secretary of State,7.0,Republican,Greg Hartman,4067
Fayette,Treasurer of State,7.0,Democratic,Richard Cordray,3823
Fayette,Treasurer of State,7.0,Republican,Sandra O'Brien,4308
Fayette,U.S. Senate,7.0,Democratic,Sherrod Brown,3793
Fayette,U.S. Senate,7.0,Republican,Mike DeWine,4651
Franklin,Attorney General,12.0,Democratic,Marc Dann,62153
Franklin,Attorney General,12.0,Republican,Betty Montgomery,54039
Franklin,Attorney General,15.0,Democratic,Marc Dann,70454
Franklin,Attorney General,15.0,Republican,Betty Montgomery,70603
Franklin,Attorney General,7.0,Democratic,Marc Dann,54584
Franklin,Attorney General,7.0,Republican,Betty Montgomery,54728
Franklin,Auditor of State,12.0,Democratic,Barbara Sykes,62417
Franklin,Auditor of State,12.0,Republican,Mary Taylor,50993
Franklin,Auditor of State,15.0,Democratic,Barbara Sykes,68619
Franklin,Auditor of State,15.0,Republican,Mary Taylor,67668
Franklin,Auditor of State,7.0,Democratic,Barbara Sykes,56830
Franklin,Auditor of State,7.0,Republican,Mary Taylor,48782
Franklin,Governor/Lieutenant Governor,12.0,Democratic,Ted Strickland,76473
Franklin,Governor/Lieutenant Governor,12.0,Non-partisan,Robert Fitrakis,1134
Franklin,Governor/Lieutenant Governor,12.0,Non-partisan,William S. Peirce,1421
Franklin,Governor/Lieutenant Governor,12.0,Republican,J. Kenneth Blackwell,39848
Franklin,Governor/Lieutenant Governor,15.0,Democratic,Ted Strickland,93019
Franklin,Governor/Lieutenant Governor,15.0,Non-partisan,Robert Fitrakis,1315
Franklin,Governor/Lieutenant Governor,15.0,Non-partisan,William S. Peirce,2155
Franklin,Governor/Lieutenant Governor,15.0,Republican,J. Kenneth Blackwell,47629
Franklin,Governor/Lieutenant Governor,7.0,Democratic,Ted Strickland,72044
Franklin,Governor/Lieutenant Governor,7.0,Non-partisan,Robert Fitrakis,1254
Franklin,Governor/Lieutenant Governor,7.0,Non-partisan,William S. Peirce,1806
Franklin,Governor/Lieutenant Governor,7.0,Republican,J. Kenneth Blackwell,35124
Franklin,Secretary of State,12.0,Democratic,Jennifer L. Brunner,70225
Franklin,Secretary of State,12.0,Non-partisan,John A. Eastman,1864
Franklin,Secretary of State,12.0,Non-partisan,Timothy J. Kettler,1523
Franklin,Secretary of State,12.0,Republican,Greg Hartman,39183
Franklin,Secretary of State,15.0,Democratic,Jennifer L. Brunner,80598
Franklin,Secretary of State,15.0,Non-partisan,John A. Eastman,2262
Franklin,Secretary of State,15.0,Non-partisan,Timothy J. Kettler,2019
Franklin,Secretary of State,15.0,Republican,Greg Hartman,51108
Franklin,Secretary of State,7.0,Democratic,Jennifer L. Brunner,61626
Franklin,Secretary of State,7.0,Non-partisan,John A. Eastman,2423
Franklin,Secretary of State,7.0,Non-partisan,Timothy J. Kettler,1393
Franklin,Secretary of State,7.0,Republican,Greg Hartman,40600
Franklin,Treasurer of State,12.0,Democratic,Richard Cordray,79419
Franklin,Treasurer of State,12.0,Republican,Sandra O'Brien,34880
Franklin,Treasurer of State,15.0,Democratic,Richard Cordray,95700
Franklin,Treasurer of State,15.0,Republican,Sandra O'Brien,42798
Franklin,Treasurer of State,7.0,Democratic,Richard Cordray,74966
Franklin,Treasurer of State,7.0,Republican,Sandra O'Brien,33288
Franklin,U.S. Senate,12.0,Democratic,Sherrod Brown,71087
Franklin,U.S. Senate,12.0,Republican,Mike DeWine,46953
Franklin,U.S. Senate,15.0,Democratic,Sherrod Brown,82219
Franklin,U.S. Senate,15.0,Republican,Mike DeWine,61145
Franklin,U.S. Senate,7.0,Democratic,Sherrod Brown,64655
Franklin,U.S. Senate,7.0,Republican,Mike DeWine,46000
Fulton,Attorney General,5.0,Democratic,Marc Dann,7607
Fulton,Attorney General,5.0,Republican,Betty Montgomery,8283
Fulton,Auditor of State,5.0,Democratic,Barbara Sykes,5759
Fulton,Auditor of State,5.0,Republican,Mary Taylor,9818
Fulton,Governor/Lieutenant Governor,5.0,Democratic,Ted Strickland,8193
Fulton,Governor/Lieutenant Governor,5.0,Non-partisan,Robert Fitrakis,199
Fulton,Governor/Lieutenant Governor,5.0,Non-partisan,William S. Peirce,328
Fulton,Governor/Lieutenant Governor,5.0,Republican,J. Kenneth Blackwell,7421
Fulton,Secretary of State,5.0,Democratic,Jennifer L. Brunner,7250
Fulton,Secretary of State,5.0,Non-partisan,John A. Eastman,377
Fulton,Secretary of State,5.0,Non-partisan,Timothy J. Kettler,277
Fulton,Secretary of State,5.0,Republican,Greg Hartman,7419
Fulton,Treasurer of State,5.0,Democratic,Richard Cordray,7109
Fulton,Treasurer of State,5.0,Republican,Sandra O'Brien,8288
Fulton,U.S. Senate,5.0,Democratic,Sherrod Brown,7936
Fulton,U.S. Senate,5.0,Republican,Mike DeWine,8079
Gallia,Attorney General,6.0,Democratic,Marc Dann,4181
Gallia,Attorney General,6.0,Republican,Betty Montgomery,5604
Gallia,Auditor of State,6.0,Democratic,Barbara Sykes,4587
Gallia,Auditor of State,6.0,Republican,Mary Taylor,4852
Gallia,Governor/Lieutenant Governor,6.0,Democratic,Ted Strickland,6574
Gallia,Governor/Lieutenant Governor,6.0,Non-partisan,Robert Fitrakis,73
Gallia,Governor/Lieutenant Governor,6.0,Non-partisan,William S. Peirce,110
Gallia,Governor/Lieutenant Governor,6.0,Republican,J. Kenneth Blackwell,3406
Gallia,Secretary of State,6.0,Democratic,Jennifer L. Brunner,4439
Gallia,Secretary of State,6.0,Non-partisan,John A. Eastman,453
Gallia,Secretary of State,6.0,Non-partisan,Timothy J. Kettler,199
Gallia,Secretary of State,6.0,Republican,Greg Hartman,4362
Gallia,Treasurer of State,6.0,Democratic,Richard Cordray,4499
Gallia,Treasurer of State,6.0,Republican,Sandra O'Brien,5016
Gallia,U.S. Senate,6.0,Democratic,Sherrod Brown,4803
Gallia,U.S. Senate,6.0,Republican,Mike DeWine,5255
Geauga,Attorney General,14.0,Democratic,Marc Dann,18361
Geauga,Attorney General,14.0,Republican,Betty Montgomery,20587
Geauga,Auditor of State,14.0,Democratic,Barbara Sykes,14683
Geauga,Auditor of State,14.0,Republican,Mary Taylor,22876
Geauga,Governor/Lieutenant Governor,14.0,Democratic,Ted Strickland,22154
Geauga,Governor/Lieutenant Governor,14.0,Non-partisan,Robert Fitrakis,294
Geauga,Governor/Lieutenant Governor,14.0,Non-partisan,William S. Peirce,835
Geauga,Governor/Lieutenant Governor,14.0,Republican,J. Kenneth Blackwell,15850
Geauga,Secretary of State,14.0,Democratic,Jennifer L. Brunner,17418
Geauga,Secretary of State,14.0,Non-partisan,John A. Eastman,956
Geauga,Secretary of State,14.0,Non-partisan,Timothy J. Kettler,589
Geauga,Secretary of State,14.0,Republican,Greg Hartman,17831
Geauga,Treasurer of State,14.0,Democratic,Richard Cordray,18377
Geauga,Treasurer of State,14.0,Republican,Sandra O'Brien,18687
Geauga,U.S. Senate,14.0,Democratic,Sherrod Brown,19903
Geauga,U.S. Senate,14.0,Republican,Mike DeWine,19653
Greene,Attorney General,7.0,Democratic,Marc Dann,23347
Greene,Attorney General,7.0,Republican,Betty Montgomery,34054
Greene,Auditor of State,7.0,Democratic,Barbara Sykes,21930
Greene,Auditor of State,7.0,Republican,Mary Taylor,35262
Greene,Governor/Lieutenant Governor,7.0,Democratic,Ted Strickland,28612
Greene,Governor/Lieutenant Governor,7.0,Non-partisan,Robert Fitrakis,654
Greene,Governor/Lieutenant Governor,7.0,Non-partisan,William S. Peirce,1134
Greene,Governor/Lieutenant Governor,7.0,Republican,J. Kenneth Blackwell,28713
Greene,Secretary of State,7.0,Democratic,Jennifer L. Brunner,23989
Greene,Secretary of State,7.0,Non-partisan,John A. Eastman,1851
Greene,Secretary of State,7.0,Non-partisan,Timothy J. Kettler,893
Greene,Secretary of State,7.0,Republican,Greg Hartman,30195
Greene,Treasurer of State,7.0,Democratic,Richard Cordray,25455
Greene,Treasurer of State,7.0,Republican,Sandra O'Brien,31657
Greene,U.S. Senate,7.0,Democratic,Sherrod Brown,24415
Greene,U.S. Senate,7.0,Republican,Mike DeWine,34797
Guernsey,Attorney General,18.0,Democratic,Marc Dann,6837
Guernsey,Attorney General,18.0,Republican,Betty Montgomery,6174
Guernsey,Auditor of State,18.0,Democratic,Barbara Sykes,6729
Guernsey,Auditor of State,18.0,Republican,Mary Taylor,5892
Guernsey,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,8350
Guernsey,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,153
Guernsey,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,271
Guernsey,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,4601
Guernsey,Secretary of State,18.0,Democratic,Jennifer L. Brunner,7084
Guernsey,Secretary of State,18.0,Non-partisan,John A. Eastman,372
Guernsey,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,335
Guernsey,Secretary of State,18.0,Republican,Greg Hartman,4837
Guernsey,Treasurer of State,18.0,Democratic,Richard Cordray,7255
Guernsey,Treasurer of State,18.0,Republican,Sandra O'Brien,5513
Guernsey,U.S. Senate,18.0,Democratic,Sherrod Brown,7334
Guernsey,U.S. Senate,18.0,Republican,Mike DeWine,5905
Hamilton,Attorney General,,Democratic,Marc Dann,5707
Hamilton,Attorney General,,Republican,Betty Montgomery,5782
Hamilton,Attorney General,1.0,Democratic,Marc Dann,92416
Hamilton,Attorney General,1.0,Republican,Betty Montgomery,90858
Hamilton,Attorney General,2.0,Democratic,Marc Dann,34952
Hamilton,Attorney General,2.0,Republican,Betty Montgomery,52207
Hamilton,Auditor of State,,Democratic,Barbara Sykes,5103
Hamilton,Auditor of State,,Republican,Mary Taylor,6156
Hamilton,Auditor of State,1.0,Democratic,Barbara Sykes,83952
Hamilton,Auditor of State,1.0,Republican,Mary Taylor,96080
Hamilton,Auditor of State,2.0,Democratic,Barbara Sykes,30142
Hamilton,Auditor of State,2.0,Republican,Mary Taylor,55213
Hamilton,Governor/Lieutenant Governor,,Democratic,Ted Strickland,5947
Hamilton,Governor/Lieutenant Governor,,Non-partisan,Robert Fitrakis,96
Hamilton,Governor/Lieutenant Governor,,Non-partisan,William S. Peirce,150
Hamilton,Governor/Lieutenant Governor,,Republican,J. Kenneth Blackwell,5491
Hamilton,Governor/Lieutenant Governor,1.0,Democratic,Ted Strickland,93793
Hamilton,Governor/Lieutenant Governor,1.0,Non-partisan,Robert Fitrakis,1702
Hamilton,Governor/Lieutenant Governor,1.0,Non-partisan,William S. Peirce,2820
Hamilton,Governor/Lieutenant Governor,1.0,Republican,J. Kenneth Blackwell,88724
Hamilton,Governor/Lieutenant Governor,2.0,Democratic,Ted Strickland,39711
Hamilton,Governor/Lieutenant Governor,2.0,Non-partisan,Robert Fitrakis,569
Hamilton,Governor/Lieutenant Governor,2.0,Non-partisan,William S. Peirce,1203
Hamilton,Governor/Lieutenant Governor,2.0,Republican,J. Kenneth Blackwell,47159
Hamilton,Secretary of State,,Democratic,Jennifer L. Brunner,5713
Hamilton,Secretary of State,,Non-partisan,John A. Eastman,152
Hamilton,Secretary of State,,Non-partisan,Timothy J. Kettler,210
Hamilton,Secretary of State,,Republican,Greg Hartman,5201
Hamilton,Secretary of State,1.0,Democratic,Jennifer L. Brunner,91798
Hamilton,Secretary of State,1.0,Non-partisan,John A. Eastman,3207
Hamilton,Secretary of State,1.0,Non-partisan,Timothy J. Kettler,3659
Hamilton,Secretary of State,1.0,Republican,Greg Hartman,81809
Hamilton,Secretary of State,2.0,Democratic,Jennifer L. Brunner,36572
Hamilton,Secretary of State,2.0,Non-partisan,John A. Eastman,1267
Hamilton,Secretary of State,2.0,Non-partisan,Timothy J. Kettler,1150
Hamilton,Secretary of State,2.0,Republican,Greg Hartman,46637
Hamilton,Treasurer of State,,Democratic,Richard Cordray,5975
Hamilton,Treasurer of State,,Republican,Sandra O'Brien,5210
Hamilton,Treasurer of State,1.0,Democratic,Richard Cordray,97408
Hamilton,Treasurer of State,1.0,Republican,Sandra O'Brien,81592
Hamilton,Treasurer of State,2.0,Democratic,Richard Cordray,37905
Hamilton,Treasurer of State,2.0,Republican,Sandra O'Brien,47041
Hamilton,U.S. Senate,,Democratic,Sherrod Brown,6112
Hamilton,U.S. Senate,,Republican,Mike DeWine,5546
Hamilton,U.S. Senate,1.0,Democratic,Sherrod Brown,97978
Hamilton,U.S. Senate,1.0,Republican,Mike DeWine,88378
Hamilton,U.S. Senate,2.0,Democratic,Sherrod Brown,38044
Hamilton,U.S. Senate,2.0,Republican,Mike DeWine,50243
Hancock,Attorney General,4.0,Democratic,Marc Dann,10077
Hancock,Attorney General,4.0,Republican,Betty Montgomery,14584
Hancock,Auditor of State,4.0,Democratic,Barbara Sykes,7959
Hancock,Auditor of State,4.0,Republican,Mary Taylor,16821
Hancock,Governor/Lieutenant Governor,4.0,Democratic,Ted Strickland,10934
Hancock,Governor/Lieutenant Governor,4.0,Non-partisan,Robert Fitrakis,277
Hancock,Governor/Lieutenant Governor,4.0,Non-partisan,William S. Peirce,456
Hancock,Governor/Lieutenant Governor,4.0,Republican,J. Kenneth Blackwell,14007
Hancock,Secretary of State,4.0,Democratic,Jennifer L. Brunner,9326
Hancock,Secretary of State,4.0,Non-partisan,John A. Eastman,590
Hancock,Secretary of State,4.0,Non-partisan,Timothy J. Kettler,421
Hancock,Secretary of State,4.0,Republican,Greg Hartman,14058
Hancock,Treasurer of State,4.0,Democratic,Richard Cordray,9227
Hancock,Treasurer of State,4.0,Republican,Sandra O'Brien,15472
Hancock,U.S. Senate,4.0,Democratic,Sherrod Brown,10498
Hancock,U.S. Senate,4.0,Republican,Mike DeWine,15121
Hardin,Attorney General,4.0,Democratic,Marc Dann,4405
Hardin,Attorney General,4.0,Republican,Betty Montgomery,4981
Hardin,Auditor of State,4.0,Democratic,Barbara Sykes,4203
Hardin,Auditor of State,4.0,Republican,Mary Taylor,5078
Hardin,Governor/Lieutenant Governor,4.0,Democratic,Ted Strickland,5273
Hardin,Governor/Lieutenant Governor,4.0,Non-partisan,Robert Fitrakis,114
Hardin,Governor/Lieutenant Governor,4.0,Non-partisan,William S. Peirce,232
Hardin,Governor/Lieutenant Governor,4.0,Republican,J. Kenneth Blackwell,4099
Hardin,Secretary of State,4.0,Democratic,Jennifer L. Brunner,4296
Hardin,Secretary of State,4.0,Non-partisan,John A. Eastman,297
Hardin,Secretary of State,4.0,Non-partisan,Timothy J. Kettler,232
Hardin,Secretary of State,4.0,Republican,Greg Hartman,4473
Hardin,Treasurer of State,4.0,Democratic,Richard Cordray,4613
Hardin,Treasurer of State,4.0,Republican,Sandra O'Brien,4753
Hardin,U.S. Senate,4.0,Democratic,Sherrod Brown,4779
Hardin,U.S. Senate,4.0,Republican,Mike DeWine,4803
Harrison,Attorney General,18.0,Democratic,Marc Dann,3479
Harrison,Attorney General,18.0,Republican,Betty Montgomery,2379
Harrison,Auditor of State,18.0,Democratic,Barbara Sykes,3639
Harrison,Auditor of State,18.0,Republican,Mary Taylor,2147
Harrison,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,4238
Harrison,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,70
Harrison,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,126
Harrison,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,1661
Harrison,Secretary of State,18.0,Democratic,Jennifer L. Brunner,3601
Harrison,Secretary of State,18.0,Non-partisan,John A. Eastman,200
Harrison,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,162
Harrison,Secretary of State,18.0,Republican,Greg Hartman,1862
Harrison,Treasurer of State,18.0,Democratic,Richard Cordray,3722
Harrison,Treasurer of State,18.0,Republican,Sandra O'Brien,2111
Harrison,U.S. Senate,18.0,Democratic,Sherrod Brown,3530
Harrison,U.S. Senate,18.0,Republican,Mike DeWine,2450
Henry,Attorney General,5.0,Democratic,Marc Dann,5157
Henry,Attorney General,5.0,Republican,Betty Montgomery,5982
Henry,Auditor of State,5.0,Democratic,Barbara Sykes,3914
Henry,Auditor of State,5.0,Republican,Mary Taylor,7069
Henry,Governor/Lieutenant Governor,5.0,Democratic,Ted Strickland,5723
Henry,Governor/Lieutenant Governor,5.0,Non-partisan,Robert Fitrakis,149
Henry,Governor/Lieutenant Governor,5.0,Non-partisan,William S. Peirce,227
Henry,Governor/Lieutenant Governor,5.0,Republican,J. Kenneth Blackwell,5371
Henry,Secretary of State,5.0,Democratic,Jennifer L. Brunner,4907
Henry,Secretary of State,5.0,Non-partisan,John A. Eastman,296
Henry,Secretary of State,5.0,Non-partisan,Timothy J. Kettler,209
Henry,Secretary of State,5.0,Republican,Greg Hartman,5354
Henry,Treasurer of State,5.0,Democratic,Richard Cordray,4878
Henry,Treasurer of State,5.0,Republican,Sandra O'Brien,6035
Henry,U.S. Senate,5.0,Democratic,Sherrod Brown,5354
Henry,U.S. Senate,5.0,Republican,Mike DeWine,6007
Highland,Attorney General,3.0,Democratic,Marc Dann,5589
Highland,Attorney General,3.0,Republican,Betty Montgomery,6886
Highland,Auditor of State,3.0,Democratic,Barbara Sykes,5075
Highland,Auditor of State,3.0,Republican,Mary Taylor,7531
Highland,Governor/Lieutenant Governor,3.0,Democratic,Ted Strickland,7007
Highland,Governor/Lieutenant Governor,3.0,Non-partisan,Robert Fitrakis,114
Highland,Governor/Lieutenant Governor,3.0,Non-partisan,William S. Peirce,206
Highland,Governor/Lieutenant Governor,3.0,Republican,J. Kenneth Blackwell,5822
Highland,Secretary of State,3.0,Democratic,Jennifer L. Brunner,5416
Highland,Secretary of State,3.0,Non-partisan,John A. Eastman,379
Highland,Secretary of State,3.0,Non-partisan,Timothy J. Kettler,296
Highland,Secretary of State,3.0,Republican,Greg Hartman,6425
Highland,Treasurer of State,3.0,Democratic,Richard Cordray,5991
Highland,Treasurer of State,3.0,Republican,Sandra O'Brien,6682
Highland,U.S. Senate,3.0,Democratic,Sherrod Brown,5674
Highland,U.S. Senate,3.0,Republican,Mike DeWine,7297
Hocking,Attorney General,18.0,Democratic,Marc Dann,5190
Hocking,Attorney General,18.0,Republican,Betty Montgomery,4414
Hocking,Auditor of State,18.0,Democratic,Barbara Sykes,5047
Hocking,Auditor of State,18.0,Republican,Mary Taylor,4173
Hocking,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,6619
Hocking,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,98
Hocking,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,152
Hocking,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,2990
Hocking,Secretary of State,18.0,Democratic,Jennifer L. Brunner,5258
Hocking,Secretary of State,18.0,Non-partisan,John A. Eastman,238
Hocking,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,176
Hocking,Secretary of State,18.0,Republican,Greg Hartman,3535
Hocking,Treasurer of State,18.0,Democratic,Richard Cordray,5593
Hocking,Treasurer of State,18.0,Republican,Sandra O'Brien,3688
Hocking,U.S. Senate,18.0,Democratic,Sherrod Brown,5664
Hocking,U.S. Senate,18.0,Republican,Mike DeWine,4062
Holmes,Attorney General,18.0,Democratic,Marc Dann,2811
Holmes,Attorney General,18.0,Republican,Betty Montgomery,4902
Holmes,Auditor of State,18.0,Democratic,Barbara Sykes,2319
Holmes,Auditor of State,18.0,Republican,Mary Taylor,5335
Holmes,Governor/Lieutenant Governor,18.0,Democratic,Ted Strickland,3301
Holmes,Governor/Lieutenant Governor,18.0,Non-partisan,Robert Fitrakis,83
Holmes,Governor/Lieutenant Governor,18.0,Non-partisan,William S. Peirce,208
Holmes,Governor/Lieutenant Governor,18.0,Republican,J. Kenneth Blackwell,4514
Holmes,Secretary of State,18.0,Democratic,Jennifer L. Brunner,2572
Holmes,Secretary of State,18.0,Non-partisan,John A. Eastman,202
Holmes,Secretary of State,18.0,Non-partisan,Timothy J. Kettler,184
Holmes,Secretary of State,18.0,Republican,Greg Hartman,4502
Holmes,Treasurer of State,18.0,Democratic,Richard Cordray,2784
Holmes,Treasurer of State,18.0,Republican,Sandra O'Brien,4839
Holmes,U.S. Senate,18.0,Democratic,Sherrod Brown,2810
Holmes,U.S. Senate,18.0,Republican,Mike DeWine,5241
Huron,Attorney General,5.0,Democratic,Marc Dann,9647
Huron,Attorney General,5.0,Republican,Betty Montgomery,8236
Huron,Auditor of State,5.0,Democratic,Barbara Sykes,8053
Huron,Auditor of State,5.0,Republican,Mary Taylor,10035
Huron,Governor/Lieutenant Governor,5.0,Democratic,Ted Strickland,10718
Huron,Governor/Lieutenant Governor,5.0,Non-partisan,Robert Fitrakis,216
Huron,Governor/Lieutenant Governor,5.0,Non-partisan,William S. Peirce,388
Huron,Governor/Lieutenant Governor,5.0,Republican,J. Kenneth Blackwell,7592
Huron,Secretary of State,5.0,Democratic,Jennifer L. Brunner,9038
Huron,Secretary of State,5.0,Non-partisan,John A. Eastman,711
Huron,Secretary of State,5.0,Non-partisan,Timothy J. Kettler,331
Huron,Secretary of State,5.0,Republican,Greg Hartman,7763
Huron,Treasurer of State,5.0,Democratic,Richard Cordray,9605
